"","logFC","logCPM","LR","PValue","FDR","names","dir","symbol"
"ENSG00000182685.BRICD5",0.542728271179014,-0.455875080728676,2.36346650708245,0.124205913275417,0.903378646523869,"ENSG00000182685.BRICD5","upr","BRICD5"
"ENSG00000078725.BRINP1",0.0296395813221602,4.81565161984028,0.146331235809189,0.702066308526865,0.996924660785995,"ENSG00000078725.BRINP1","upr","BRINP1"
"ENSG00000198797.BRINP2",0.613943320925851,1.14596281984649,6.01806098245041,0.0141601960882365,0.502027954393207,"ENSG00000198797.BRINP2","upr","BRINP2"
"ENSG00000162670.BRINP3",-0.153365417182953,4.89746624835678,1.71261276121272,0.190646728717684,0.949745871369,"ENSG00000162670.BRINP3","downr","BRINP3"
"ENSG00000136492.BRIP1",0.143206421891821,2.15109578323446,0.800526891172813,0.370935884408471,0.991943960031022,"ENSG00000136492.BRIP1","upr","BRIP1"
"ENSG00000113460.BRIX1",-0.0102493020934055,5.06352792067079,0.0196326394148709,0.888567927610702,0.996924660785995,"ENSG00000113460.BRIX1","downr","BRIX1"
"ENSG00000254999.BRK1",-0.093462443648655,8.7619771389882,3.96393491033567,0.0464849208119462,0.755296418751294,"ENSG00000254999.BRK1","downr","BRK1"
"ENSG00000288152.BRME1",-0.0251415316982264,0.63950910168813,0.00810203257141318,0.928278242049773,0.996924660785995,"ENSG00000288152.BRME1","downr","BRME1"
"ENSG00000174744.BRMS1",0.127720958418966,4.49645916856312,2.86067365081327,0.0907694776146614,0.858620497788038,"ENSG00000174744.BRMS1","upr","BRMS1"
"ENSG00000100916.BRMS1L",0.00944300937081335,4.47376830619559,0.00958662489315643,0.922002717976767,0.996924660785995,"ENSG00000100916.BRMS1L","upr","BRMS1L"
"ENSG00000162819.BROX",0.112001036034968,3.10450518364868,0.890581795336319,0.345319695594754,0.988380300933635,"ENSG00000162819.BROX","upr","BROX"
"ENSG00000156983.BRPF1",-0.0501098146575289,1.70937125020334,0.0862848586382885,0.76895441267468,0.996924660785995,"ENSG00000156983.BRPF1","downr","BRPF1"
"ENSG00000096070.BRPF3",-0.153071816609713,1.84922705074505,0.642785957237733,0.422703758616156,0.992705605531973,"ENSG00000096070.BRPF3","downr","BRPF3"
"ENSG00000160469.BRSK1",-0.0473353623713738,1.23261577390348,0.0389509616071599,0.843545845169918,0.996924660785995,"ENSG00000160469.BRSK1","downr","BRSK1"
"ENSG00000174672.BRSK2",0.0523435935315279,4.59649484191393,0.4162003688723,0.518839101232647,0.996924660785995,"ENSG00000174672.BRSK2","upr","BRSK2"
"ENSG00000185658.BRWD1",0.0292975794349708,6.88313662405223,0.217768408672093,0.64074556499111,0.996924660785995,"ENSG00000185658.BRWD1","upr","BRWD1"
"ENSG00000165288.BRWD3",0.142072042426615,2.0002427862652,0.604708332268935,0.43678720199271,0.992705605531973,"ENSG00000165288.BRWD3","upr","BRWD3"
"ENSG00000168000.BSCL2",-0.0177495934524567,8.67229967246806,0.123016485311613,0.725785619682804,0.996924660785995,"ENSG00000168000.BSCL2","downr","BSCL2"
"ENSG00000160058.BSDC1",0.0213691084167338,5.60877422917791,0.134809080136412,0.713497018510732,0.996924660785995,"ENSG00000160058.BSDC1","upr","BSDC1"
"ENSG00000172270.BSG",-0.0107125985192548,9.20064022101234,0.0370523810797465,0.847358438988137,0.996924660785995,"ENSG00000172270.BSG","downr","BSG"
"ENSG00000164061.BSN",-0.0321829919014157,4.32824296428294,0.0952641168783224,0.75758865167135,0.996924660785995,"ENSG00000164061.BSN","downr","BSN"
"ENSG00000119411.BSPRY",-0.227984338827664,-1.28051155180288,0.133986398865645,0.714334089234284,0.996924660785995,"ENSG00000119411.BSPRY","downr","BSPRY"
"ENSG00000109743.BST1",-0.504189273091534,-0.727676176657438,1.53299471936756,0.215663546616948,0.974948869444539,"ENSG00000109743.BST1","downr","BST1"
"ENSG00000130303.BST2",-0.30369007597958,0.0205983353464574,0.401504587547223,0.526313246507419,0.996924660785995,"ENSG00000130303.BST2","downr","BST2"
"ENSG00000095564.BTAF1",0.254315606449846,3.31106345641912,4.68249731734583,0.0304714199787712,0.676611276210233,"ENSG00000095564.BTAF1","upr","BTAF1"
"ENSG00000064726.BTBD1",-0.100807031644543,5.06662424223652,1.77826468673988,0.18236255736016,0.949745871369,"ENSG00000064726.BTBD1","downr","BTBD1"
"ENSG00000148925.BTBD10",0.0355680083923159,7.38826995241025,0.43048290313593,0.511752090140297,0.996041153191377,"ENSG00000148925.BTBD10","upr","BTBD10"
"ENSG00000151136.BTBD11",-0.155602807679223,3.11248811378526,1.42660854840235,0.232318723565368,0.98126724123953,"ENSG00000151136.BTBD11","downr","BTBD11"
"ENSG00000204347.BTBD17",0.0270756936900175,2.44613060695275,0.0155984590683662,0.900607633827068,0.996924660785995,"ENSG00000204347.BTBD17","upr","BTBD17"
"ENSG00000133243.BTBD2",-0.0552136904842986,4.86414080253694,0.571007984094875,0.449858648174236,0.992705605531973,"ENSG00000133243.BTBD2","downr","BTBD2"
"ENSG00000132640.BTBD3",-0.0378529906925376,2.96628521416405,0.0712240408004092,0.78956284505905,0.996924660785995,"ENSG00000132640.BTBD3","downr","BTBD3"
"ENSG00000184887.BTBD6",0.19370395848511,5.15392479915929,7.0832629361866,0.00778072040247513,0.390481762090433,"ENSG00000184887.BTBD6","upr","BTBD6"
"ENSG00000277222.BTBD7",-0.0310136504583494,2.59047622438245,0.0469367295969629,0.828482003247626,0.996924660785995,"ENSG00000277222.BTBD7","downr","BTBD7"
"ENSG00000189195.BTBD8",-0.00434234201353315,4.71256195604325,0.00188745969343707,0.965346883165189,0.996924660785995,"ENSG00000189195.BTBD8","downr","BTBD8"
"ENSG00000183826.BTBD9",0.00860972936329166,3.31903274398198,0.00449194089363658,0.946564234188582,0.996924660785995,"ENSG00000183826.BTBD9","upr","BTBD9"
"ENSG00000169814.BTD",-0.194721502685765,3.19846675523877,2.87229398320843,0.0901163379216565,0.858620497788038,"ENSG00000169814.BTD","downr","BTD"
"ENSG00000145741.BTF3",-0.00434416481090448,8.19500880450039,0.0088924979730578,0.924870816335558,0.996924660785995,"ENSG00000145741.BTF3","downr","BTF3"
"ENSG00000134717.BTF3L4",-0.0342369815664199,7.13429789415657,0.455234516724623,0.499859590758206,0.99560395403542,"ENSG00000134717.BTF3L4","downr","BTF3L4"
"ENSG00000213189.BTF3L4P2",0.313135846595369,1.71172878373553,1.31705155069094,0.251121891429846,0.986816411214075,"ENSG00000213189.BTF3L4P2","upr","BTF3L4P2"
"ENSG00000133639.BTG1",0.0179693123494841,5.48143735898439,0.0519003474516424,0.819788916256766,0.996924660785995,"ENSG00000133639.BTG1","upr","BTG1"
"ENSG00000159388.BTG2",-0.104116136555917,3.75210006131259,0.876382055260418,0.349194523749868,0.988871060449398,"ENSG00000159388.BTG2","downr","BTG2"
"ENSG00000281484.BTG3",0.00185249219739521,2.67126154533222,0.000143402970135043,0.990445482615721,0.998614185972584,"ENSG00000281484.BTG3","upr","BTG3"
"ENSG00000112763.BTN2A1",0.0303150048976054,5.67548411208223,0.227882110873264,0.633098677373357,0.996924660785995,"ENSG00000112763.BTN2A1","upr","BTN2A1"
"ENSG00000124508.BTN2A2",-0.141329194333634,1.31696273729183,0.392126282650654,0.531183849630115,0.996924660785995,"ENSG00000124508.BTN2A2","downr","BTN2A2"
"ENSG00000026950.BTN3A1",-0.00442208566912735,3.07193575673995,0.00142888950500453,0.969846622274056,0.997724049053892,"ENSG00000026950.BTN3A1","downr","BTN3A1"
"ENSG00000186470.BTN3A2",-0.152725093404554,2.16375621611506,0.625904357218964,0.428861614545076,0.992705605531973,"ENSG00000186470.BTN3A2","downr","BTN3A2"
"ENSG00000168903.BTNL3",0.243622707197736,0.662571813297813,0.84111529907589,0.359077989456769,0.989034844665958,"ENSG00000168903.BTNL3","upr","BTNL3"
"ENSG00000113303.BTNL8",-0.215292230613134,0.848876650996216,0.575394908913191,0.448123051969306,0.992705605531973,"ENSG00000113303.BTNL8","downr","BTNL8"
"ENSG00000165810.BTNL9",0.115683315440755,3.91883246149959,1.08009247663823,0.298676869264092,0.986816411214075,"ENSG00000165810.BTNL9","upr","BTNL9"
"ENSG00000166167.BTRC",-0.151997498990572,4.49609542593389,3.27443304803148,0.0703672359392022,0.82069307279989,"ENSG00000166167.BTRC","downr","BTRC"
"ENSG00000154473.BUB3",-0.0390774248109023,6.23353509383551,0.323846064023012,0.569305417268355,0.996924660785995,"ENSG00000154473.BUB3","downr","BUB3"
"ENSG00000137656.BUD13",0.108702121973364,2.64506692249294,0.782237986310493,0.376457556792276,0.992705605531973,"ENSG00000137656.BUD13","upr","BUD13"
"ENSG00000071462.BUD23",0.0335119004335035,6.08058941611698,0.209646575079882,0.647044555922651,0.996924660785995,"ENSG00000071462.BUD23","upr","BUD23"
"ENSG00000106245.BUD31",0.0732492935845988,7.30571311768233,2.05269197307721,0.15193733530144,0.931046446446434,"ENSG00000106245.BUD31","upr","BUD31"
"ENSG00000112276.BVES",0.0413155622221827,1.36585463434401,0.0221015747301401,0.881817203916688,0.996924660785995,"ENSG00000112276.BVES","upr","BVES"
"ENSG00000112578.BYSL",0.179128151198705,4.09774408812127,4.33753088873544,0.0372809511580559,0.725256608067636,"ENSG00000112578.BYSL","upr","BYSL"
"ENSG00000082153.BZW1",0.0478151638252168,7.55571647992179,0.65140866209822,0.419609495928929,0.992705605531973,"ENSG00000082153.BZW1","upr","BZW1"
"ENSG00000136261.BZW2",-0.0564871765730981,7.85876982208682,0.976629700449081,0.323032297695512,0.986816411214075,"ENSG00000136261.BZW2","downr","BZW2"
"ENSG00000237489.C10orf143",-0.165223501231069,0.0708433769468196,0.166795906620825,0.682975228552695,0.996924660785995,"ENSG00000237489.C10orf143","downr","C10orf143"
"ENSG00000165863.C10orf82",-0.000140114129256,3.70462873002924,2.0083213243538e-06,0.99886927624574,1,"ENSG00000165863.C10orf82","downr","C10orf82"
"ENSG00000119965.C10orf88",0.0953004969616528,4.45661410944797,1.29063603976349,0.255930769722212,0.986816411214075,"ENSG00000119965.C10orf88","upr","C10orf88"
"ENSG00000120055.C10orf95",-0.0313968711373082,0.758845502195454,0.0100220830860369,0.920256714898322,0.996924660785995,"ENSG00000120055.C10orf95","downr","C10orf95"
"ENSG00000137720.C11orf1",0.102451853270019,5.09003882861046,1.49050049420173,0.22213882158484,0.975829863574505,"ENSG00000137720.C11orf1","upr","C11orf1"
"ENSG00000171067.C11orf24",-0.174180789344751,5.10860824164812,6.56395571684416,0.010406478545895,0.434236625840648,"ENSG00000171067.C11orf24","downr","C11orf24"
"ENSG00000149300.C11orf52",-0.516432260047648,-1.10124877236913,0.887645314516924,0.346116203954085,0.988380300933635,"ENSG00000149300.C11orf52","downr","C11orf52"
"ENSG00000182919.C11orf54",0.058799150354118,2.51162545956846,0.144523797250647,0.703824529455845,0.996924660785995,"ENSG00000182919.C11orf54","upr","C11orf54"
"ENSG00000110696.C11orf58",0.0788961822314946,7.84255379874232,2.81653450429452,0.0932976393141509,0.86212159104737,"ENSG00000110696.C11orf58","upr","C11orf58"
"ENSG00000175573.C11orf68",-0.0802768518798247,5.14753218427408,1.019532986106,0.312629811765674,0.986816411214075,"ENSG00000175573.C11orf68","downr","C11orf68"
"ENSG00000180425.C11orf71",-0.153665410067744,4.98057297223663,4.96781170366807,0.0258232988598779,0.650231494785943,"ENSG00000180425.C11orf71","downr","C11orf71"
"ENSG00000173715.C11orf80",-0.143334886180871,4.68983304616195,2.69178627923818,0.100866680567333,0.873687778325209,"ENSG00000173715.C11orf80","downr","C11orf80"
"ENSG00000173237.C11orf86",-0.127671745498519,0.595179562132349,0.213641011066273,0.643928462380044,0.996924660785995,"ENSG00000173237.C11orf86","downr","C11orf86"
"ENSG00000185742.C11orf87",-0.0139712899736169,4.86430484285054,0.0291287805735987,0.864482028400424,0.996924660785995,"ENSG00000185742.C11orf87","downr","C11orf87"
"ENSG00000187479.C11orf96",0.678369205999625,-0.14072922464661,2.85308314960665,0.091198887381629,0.858620497788038,"ENSG00000187479.C11orf96","upr","C11orf96"
"ENSG00000278615.C11orf98",0.0638109163161457,6.15746129566294,1.06409592773404,0.302282854389122,0.986816411214075,"ENSG00000278615.C11orf98","upr","C11orf98"
"ENSG00000133641.C12orf29",0.187733571685898,2.97617535877999,2.02394613503971,0.154836305191947,0.933107798708267,"ENSG00000133641.C12orf29","upr","C12orf29"
"ENSG00000047621.C12orf4",-0.100502904351189,3.85030795148686,1.02402040316143,0.311567252788739,0.986816411214075,"ENSG00000047621.C12orf4","downr","C12orf4"
"ENSG00000157895.C12orf43",0.114182139280292,4.29110929626482,2.07130160884514,0.150093376455306,0.931046446446434,"ENSG00000157895.C12orf43","upr","C12orf43"
"ENSG00000165805.C12orf50",-0.169591370439228,0.717828396484483,0.280274350440351,0.596521454123109,0.996924660785995,"ENSG00000165805.C12orf50","downr","C12orf50"
"ENSG00000111678.C12orf57",0.113381153476737,7.76753288541375,3.36324589431897,0.0666665451190144,0.82069307279989,"ENSG00000111678.C12orf57","upr","C12orf57"
"ENSG00000182993.C12orf60",0.0527338710732685,2.24157449153261,0.114899401951061,0.734633729147534,0.996924660785995,"ENSG00000182993.C12orf60","upr","C12orf60"
"ENSG00000204954.C12orf73",0.052755306155839,5.72829340974441,0.733465988874556,0.391762028432693,0.992705605531973,"ENSG00000204954.C12orf73","upr","C12orf73"
"ENSG00000235162.C12orf75",0.140961601435332,5.10530323553412,1.9811283860423,0.15927158411259,0.93389164852893,"ENSG00000235162.C12orf75","upr","C12orf75"
"ENSG00000174456.C12orf76",-0.0542003723538678,6.86686327507157,1.12248172825972,0.289384700588455,0.986816411214075,"ENSG00000174456.C12orf76","downr","C12orf76"
"ENSG00000179933.C14orf119",0.00088526607488017,7.18487758106458,0.000312767995277241,0.985889949234215,0.998186695465803,"ENSG00000179933.C14orf119","upr","C14orf119"
"ENSG00000227051.C14orf132",-0.0633165196875264,7.08655933502641,0.739988437839301,0.389664581911828,0.992705605531973,"ENSG00000227051.C14orf132","downr","C14orf132"
"ENSG00000179476.C14orf28",0.249585443462781,1.13632250067735,1.08831593298075,0.296844645073901,0.986816411214075,"ENSG00000179476.C14orf28","upr","C14orf28"
"ENSG00000179008.C14orf39",0.160129303832882,0.251945845415856,0.277887260363182,0.598089336454431,0.996924660785995,"ENSG00000179008.C14orf39","upr","C14orf39"
"ENSG00000100802.C14orf93",0.31861179677941,2.01352903528916,3.9392641198335,0.0471714079637971,0.757009381791015,"ENSG00000100802.C14orf93","upr","C14orf93"
"ENSG00000167173.C15orf39",0.0397493975109556,-0.11964114472496,0.0121564498463993,0.91220612007588,0.996924660785995,"ENSG00000167173.C15orf39","upr","C15orf39"
"ENSG00000169609.C15orf40",-0.0537061728516261,4.42729201697413,0.341604473194382,0.558904550509041,0.996924660785995,"ENSG00000169609.C15orf40","downr","C15orf40"
"ENSG00000166920.C15orf48",-0.00587005039655554,4.74617927044928,0.00324481956715239,0.954574415880178,0.996924660785995,"ENSG00000166920.C15orf48","downr","C15orf48"
"ENSG00000189227.C15orf61",0.0144079170221781,4.72740246895781,0.0303768259013832,0.86163795955265,0.996924660785995,"ENSG00000189227.C15orf61","upr","C15orf61"
"ENSG00000166455.C16orf46",0.250128340060913,1.20092827317791,1.20016255331984,0.273289191544138,0.986816411214075,"ENSG00000166455.C16orf46","upr","C16orf46"
"ENSG00000182831.C16orf72",0.0980776881021084,4.96819767390297,1.42102029603151,0.233235540355977,0.98126724123953,"ENSG00000182831.C16orf72","upr","C16orf72"
"ENSG00000154102.C16orf74",-0.22314416916829,-1.19439930315969,0.157328286641494,0.691628305458574,0.996924660785995,"ENSG00000154102.C16orf74","downr","C16orf74"
"ENSG00000159761.C16orf86",-0.0793052810591968,-0.858208041619144,0.0427692385019718,0.836160394157648,0.996924660785995,"ENSG00000159761.C16orf86","downr","C16orf86"
"ENSG00000155330.C16orf87",0.157031302170891,5.09498556320609,2.93746902412446,0.0865462456312601,0.851125327687258,"ENSG00000155330.C16orf87","upr","C16orf87"
"ENSG00000174109.C16orf91",0.0445810975507026,4.69811129122663,0.33120408394414,0.56495093854556,0.996924660785995,"ENSG00000174109.C16orf91","upr","C16orf91"
"ENSG00000260456.C16orf95",0.126070593298712,2.74610023612526,0.712323308117428,0.398673607208786,0.992705605531973,"ENSG00000260456.C16orf95","upr","C16orf95"
"ENSG00000256806.C17orf100",-0.0490188223542151,3.71539011335903,0.305921016346984,0.580194066177036,0.996924660785995,"ENSG00000256806.C17orf100","downr","C17orf100"
"ENSG00000267221.C17orf113",-0.0193309942883635,1.01423641257855,0.00678059893994387,0.934372854323447,0.996924660785995,"ENSG00000267221.C17orf113","downr","C17orf113"
"ENSG00000262165.C17orf114",0.167634986423961,-0.777254886488263,0.159311209011346,0.689791463004902,0.996924660785995,"ENSG00000262165.C17orf114","upr","C17orf114"
"ENSG00000258315.C17orf49",0.0689704463235903,5.91032982154022,1.04303986579023,0.307115531990028,0.986816411214075,"ENSG00000258315.C17orf49","upr","C17orf49"
"ENSG00000186665.C17orf58",-0.00192230909474627,3.62859650257269,0.000317485594024447,0.985783945048895,0.998186695465803,"ENSG00000186665.C17orf58","downr","C17orf58"
"ENSG00000214226.C17orf67",0.166861985425653,1.32794305606531,0.401873602384441,0.526123233553328,0.996924660785995,"ENSG00000214226.C17orf67","upr","C17orf67"
"ENSG00000108666.C17orf75",0.035655001468661,5.72363492506054,0.294537935700212,0.58732708246406,0.996924660785995,"ENSG00000108666.C17orf75","upr","C17orf75"
"ENSG00000278145.C17orf78",-0.554027756105306,-0.192460550190352,2.14159616942584,0.143352669397303,0.925018061335231,"ENSG00000278145.C17orf78","downr","C17orf78"
"ENSG00000141219.C17orf80",0.00532312713082731,3.30811169832589,0.00186035938109264,0.965596403519943,0.996924660785995,"ENSG00000141219.C17orf80","upr","C17orf80"
"ENSG00000283985.C17orf97",-0.226430425769683,1.00026948364394,0.863992739467021,0.352623758714448,0.988871060449398,"ENSG00000283985.C17orf97","downr","C17orf97"
"ENSG00000141428.C18orf21",-0.0672788440431585,4.51872664024551,0.871313964043207,0.35059180455268,0.988871060449398,"ENSG00000141428.C18orf21","downr","C18orf21"
"ENSG00000152242.C18orf25",0.0759788824752874,1.84612551687319,0.217128648524699,0.641236507684142,0.996924660785995,"ENSG00000152242.C18orf25","upr","C18orf25"
"ENSG00000177576.C18orf32",-0.0380867621830405,7.37120748402958,0.426403176425868,0.513759153233841,0.996041153191377,"ENSG00000177576.C18orf32","downr","C18orf32"
"ENSG00000166845.C18orf54",0.25897508801856,-0.663178234461449,0.306536460819856,0.579813369302866,0.996924660785995,"ENSG00000166845.C18orf54","upr","C18orf54"
"ENSG00000131943.C19orf12",0.0328189221771012,5.9036044115635,0.279878996915706,0.596780537391233,0.996924660785995,"ENSG00000131943.C19orf12","upr","C19orf12"
"ENSG00000119559.C19orf25",0.126350373183284,4.30782265624627,2.20875846667773,0.137229071968263,0.921613112923024,"ENSG00000119559.C19orf25","upr","C19orf25"
"ENSG00000167644.C19orf33",0.112965566075046,4.10317354957612,1.16782812460343,0.279847952202445,0.986816411214075,"ENSG00000167644.C19orf33","upr","C19orf33"
"ENSG00000105072.C19orf44",0.0394821035526913,0.878340375696011,0.0242127163984076,0.876344889172283,0.996924660785995,"ENSG00000105072.C19orf44","upr","C19orf44"
"ENSG00000160392.C19orf47",-0.237607141739766,2.4198765045921,2.27004477627007,0.13189609151462,0.914985120601648,"ENSG00000160392.C19orf47","downr","C19orf47"
"ENSG00000167747.C19orf48",0.030053265393182,3.48755681371415,0.0727068254225891,0.787435660752002,0.996924660785995,"ENSG00000167747.C19orf48","upr","C19orf48"
"ENSG00000104979.C19orf53",0.0438261398619504,6.6877713432432,0.594069200487541,0.440849884034435,0.992705605531973,"ENSG00000104979.C19orf53","upr","C19orf53"
"ENSG00000188493.C19orf54",-0.624374625233501,1.80811412537569,9.02136710389317,0.00266841740377585,0.212707646862118,"ENSG00000188493.C19orf54","downr","C19orf54"
"ENSG00000221916.C19orf73",0.00776637315134679,1.37098641205429,0.00185004246676179,0.965691872434011,0.996924660785995,"ENSG00000221916.C19orf73","upr","C19orf73"
"ENSG00000235034.C19orf81",-0.188642410841996,1.69112385999874,0.881952464541737,0.347667472270712,0.988578138732457,"ENSG00000235034.C19orf81","downr","C19orf81"
"ENSG00000197223.C1D",-0.0863788392239784,4.32619922926767,1.29442537842171,0.255234008686615,0.986816411214075,"ENSG00000197223.C1D","downr","C1D"
"ENSG00000106392.C1GALT1",0.141958338929996,3.41786197161778,1.48413860961157,0.22312811939822,0.975829863574505,"ENSG00000106392.C1GALT1","upr","C1GALT1"
"ENSG00000288368.C1GALT1C1",-0.0429289877269881,5.20782682468757,0.47386817793992,0.491212987576677,0.994734517660669,"ENSG00000288368.C1GALT1C1","downr","C1GALT1C1"
"ENSG00000223658.C1GALT1C1L",-0.105542175716903,1.34000425589164,0.19462000558098,0.659098924737893,0.996924660785995,"ENSG00000223658.C1GALT1C1L","downr","C1GALT1C1L"
"ENSG00000253544.C1GALT1P3",0.242083843132058,0.34507836649429,0.615755973150327,0.432628779101886,0.992705605531973,"ENSG00000253544.C1GALT1P3","upr","C1GALT1P3"
"ENSG00000116922.C1orf109",-0.190239945330926,3.01283331111269,1.89088782084624,0.169101818257286,0.937026856113118,"ENSG00000116922.C1orf109","downr","C1orf109"
"ENSG00000000460.C1orf112",0.327422797977186,0.463185108764479,1.28981622431688,0.256081820934188,0.986816411214075,"ENSG00000000460.C1orf112","upr","C1orf112"
"ENSG00000162817.C1orf115",-0.199007661763915,2.06255529834822,0.951650942007518,0.329299419977859,0.986816411214075,"ENSG00000162817.C1orf115","downr","C1orf115"
"ENSG00000182795.C1orf116",0.409284764661843,-0.228322359945127,0.779121377164769,0.377409988625085,0.992705605531973,"ENSG00000182795.C1orf116","upr","C1orf116"
"ENSG00000197982.C1orf122",-0.00694962362159106,7.00925590398629,0.0161085097674736,0.899004267692328,0.996924660785995,"ENSG00000197982.C1orf122","downr","C1orf122"
"ENSG00000175262.C1orf127",0.387102237745276,-0.878476683182603,0.785840262792625,0.375360909922595,0.992705605531973,"ENSG00000175262.C1orf127","upr","C1orf127"
"ENSG00000143633.C1orf131",0.212090801305666,4.05435289298255,5.24841479371968,0.0219667741397003,0.607665604925975,"ENSG00000143633.C1orf131","upr","C1orf131"
"ENSG00000131591.C1orf159",-0.163279910431025,2.46332960165784,1.19069708322944,0.275188991436046,0.986816411214075,"ENSG00000131591.C1orf159","downr","C1orf159"
"ENSG00000198912.C1orf174",-0.0124789706242783,4.07223221404306,0.0266052146925593,0.870430999526368,0.996924660785995,"ENSG00000198912.C1orf174","downr","C1orf174"
"ENSG00000119280.C1orf198",0.132840919204158,3.5778683401938,1.40635375849795,0.235662634377876,0.982533941533355,"ENSG00000119280.C1orf198","upr","C1orf198"
"ENSG00000116667.C1orf21",-0.000784909740317066,4.32067321325122,7.02355694794932e-05,0.993313273936469,0.99875846683862,"ENSG00000116667.C1orf21","downr","C1orf21"
"ENSG00000253313.C1orf210",0.0984626430441415,-0.789916365578526,0.0511290426863411,0.821110173525185,0.996924660785995,"ENSG00000253313.C1orf210","upr","C1orf210"
"ENSG00000142686.C1orf216",0.0547308615707775,7.82649421232451,1.10564628933513,0.293030310489751,0.986816411214075,"ENSG00000142686.C1orf216","upr","C1orf216"
"ENSG00000282872.C1orf232",0.446437352486811,-1.124371222372,0.702919799992376,0.401804334959014,0.992705605531973,"ENSG00000282872.C1orf232","upr","C1orf232"
"ENSG00000143793.C1orf35",-0.0500117334615038,3.90444781608986,0.229575422526651,0.631838825115948,0.996924660785995,"ENSG00000143793.C1orf35","downr","C1orf35"
"ENSG00000143612.C1orf43",0.0438376499149562,7.38435607898829,0.883909337597238,0.347133174361136,0.988380300933635,"ENSG00000143612.C1orf43","upr","C1orf43"
"ENSG00000164008.C1orf50",0.0142171199365143,6.39188640389282,0.0564511054198604,0.812195683687779,0.996924660785995,"ENSG00000164008.C1orf50","upr","C1orf50"
"ENSG00000162642.C1orf52",-0.0553585348307355,5.99455823641723,0.700344394461888,0.402667996915952,0.992705605531973,"ENSG00000162642.C1orf52","downr","C1orf52"
"ENSG00000203724.C1orf53",-0.199703114144511,1.89150876223067,0.802261326733124,0.370418128869646,0.991943960031022,"ENSG00000203724.C1orf53","downr","C1orf53"
"ENSG00000118292.C1orf54",-0.252814390783979,-0.232389400582542,0.404438900591463,0.524805681799475,0.996924660785995,"ENSG00000118292.C1orf54","downr","C1orf54"
"ENSG00000143443.C1orf56",-0.393560941892142,1.55887108583602,2.92234051905373,0.0873610637826892,0.851125327687258,"ENSG00000143443.C1orf56","downr","C1orf56"
"ENSG00000162757.C1orf74",-0.204534239125986,3.48352341998529,2.22844407139928,0.135490228631937,0.921613112923024,"ENSG00000162757.C1orf74","downr","C1orf74"
"ENSG00000173372.C1QA",-0.0150595996566098,0.875927794281535,0.00249711344150505,0.960145397616842,0.996924660785995,"ENSG00000173372.C1QA","downr","C1QA"
"ENSG00000108561.C1QBP",0.0467376420971393,7.69715792642339,0.993766137741527,0.318823636355119,0.986816411214075,"ENSG00000108561.C1QBP","upr","C1QBP"
"ENSG00000131094.C1QL1",-0.394422882945928,-0.932189983708349,0.584662175607557,0.444490677288119,0.992705605531973,"ENSG00000131094.C1QL1","downr","C1QL1"
"ENSG00000165985.C1QL3",0.0653989946685921,1.25343905284612,0.0762694061986124,0.782418141431539,0.996924660785995,"ENSG00000165985.C1QL3","upr","C1QL3"
"ENSG00000173918.C1QTNF1",0.113492101507698,1.15675530595728,0.206008754817811,0.649913851009484,0.996924660785995,"ENSG00000173918.C1QTNF1","upr","C1QTNF1"
"ENSG00000184163.C1QTNF12",-0.213203748280732,-0.9203376686706,0.152693123781045,0.695974884266628,0.996924660785995,"ENSG00000184163.C1QTNF12","downr","C1QTNF12"
"ENSG00000145861.C1QTNF2",0.318474278568064,0.390977905499513,1.24521958374063,0.264467478849578,0.986816411214075,"ENSG00000145861.C1QTNF2","upr","C1QTNF2"
"ENSG00000082196.C1QTNF3",-0.583644427325575,-0.321100467728653,2.21287358589683,0.136863524502005,0.921613112923024,"ENSG00000082196.C1QTNF3","downr","C1QTNF3"
"ENSG00000273294.C1QTNF3-AMACR",2.67918517776097,-1.98607591875927,3.62689184394238,0.0568528994450501,0.808103078760494,"ENSG00000273294.C1QTNF3-AMACR","upr","C1QTNF3-AMACR"
"ENSG00000284838.C1QTNF4",0.0732710295396053,5.61535544697189,0.947151339310993,0.330445460861242,0.987249905305695,"ENSG00000284838.C1QTNF4","upr","C1QTNF4"
"ENSG00000223953.C1QTNF5",0.552512203228866,-0.392930529589596,1.74827559673236,0.18609366080212,0.949745871369,"ENSG00000223953.C1QTNF5","upr","C1QTNF5"
"ENSG00000133466.C1QTNF6",-0.307006274443716,-0.215728825096412,0.54856401698015,0.458905030302804,0.993051750095811,"ENSG00000133466.C1QTNF6","downr","C1QTNF6"
"ENSG00000288512.C1R",-0.0282543358265605,0.420104084830125,0.00747249503048053,0.931113793203054,0.996924660785995,"ENSG00000288512.C1R","downr","C1R"
"ENSG00000288124.C1RL",-0.00568263834775344,2.19087343982935,0.000799716990421473,0.977439415841408,0.997724049053892,"ENSG00000288124.C1RL","downr","C1RL"
"ENSG00000206372.C2",-0.0251709249725424,0.681008334616027,0.0111812783561795,0.915787401896162,0.996924660785995,"ENSG00000206372.C2","downr","C2"
"ENSG00000258713.C20orf141",-0.139986923577459,0.314035521961052,0.196046024239992,0.657931490976162,0.996924660785995,"ENSG00000258713.C20orf141","downr","C20orf141"
"ENSG00000101220.C20orf27",0.0235994960770922,7.71550445177358,0.143580126149232,0.704747507328281,0.996924660785995,"ENSG00000101220.C20orf27","upr","C20orf27"
