"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"1","Mean3",335,0.518968345879174,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",332,345,0.0162806408029338,0.00107122177185876,5.161,1.191,3.97,0.00867593128739626,51.6436506721191,132.995,131.804,136.965
"1","Mean3",347,0.34420478672071,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",345,353,0.00107122177185876,0.00865662999420953,3.176,0.794,2.382,0.00486392588303414,34.3426638820343,137.759,136.965,140.141
"1","Mean3",360,0.296154217332561,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",359,367,0.00743099787685785,0.0015585794248215,3.176,0.397,2.779,0.00449478865083967,29.5171106200319,142.92,142.523,145.699
"1","Mean3",379,0.582291063501254,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",377,386,0.0123576529627485,0.0028083381586566,3.573,0.794,2.779,0.00758299556070257,58.1627746179878,150.463,149.669,153.242
"1","Mean3",39,0.344634240494113,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",37,45,0.00304477900019301,0.0224860065624397,3.176,0.794,2.382,0.0127653927813163,33.5864660146851,15.483,14.689,17.865
"1","Mean3",404,0.577856591391623,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",401,411,0.007030496043235,0.00592549700829946,3.97,1.191,2.779,0.00647799652576723,57.8258185130663,160.388,159.197,163.167
"1","Mean3",428,0.506721675352248,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",426,435,0.00716560509554147,0.00299652576722631,3.573,0.794,2.779,0.00508106543138389,50.7680531415043,169.916,169.122,172.695
"1","Mean3",444,0.37747056552789,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",442,451,0.00252364408415362,0.00971337579617837,3.573,0.794,2.779,0.00611850994016599,37.582325911091,176.268,175.474,179.047
"1","Mean3",462,0.360567458019687,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",460,468,0.0101331789229879,0.00972785176606828,3.176,0.794,2.382,0.00993051534452812,35.4858729278621,183.414,182.62,185.796
"1","Mean3",473,0.130684230843467,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",472,479,0.00218104613009071,0.00470951553754101,2.779,0.397,2.382,0.00344528083381586,12.8770949719924,187.781,187.384,190.163
"1","Mean3",481,0.217129897703146,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",479,486,0.00470951553754101,0.00143312101910827,2.779,0.794,1.985,0.00307131827832464,21.663591664456,190.957,190.163,192.942
"1","Mean3",493,0.392535224860066,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",491,502,0.00999806987068135,0.00241748697162712,4.367,0.794,3.573,0.00620777842115424,39.0978958699662,195.721,194.927,199.294
"1","Mean3",510,0.375530785562633,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",508,519,0.0099449913144181,0.00135591584636173,4.367,0.794,3.573,0.00565045358038992,37.4333815458721,202.47,201.676,206.043
"1","Mean3",532,0.23903204014669,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",530,539,0.00876278710673616,0.00179984558965446,3.573,0.794,2.779,0.00528131634819531,23.6565161053032,211.204,210.41,213.983
"1","Mean3",558,0.468881490059834,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",555,565,0.0169320594479831,0.00067071993823591,3.97,1.191,2.779,0.0088013896931095,46.5619619361582,221.526,220.335,224.305
"1","Mean3",576,0.579999034935341,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",575,582,0.0225921636749663,0.00159718201119483,2.779,0.397,2.382,0.0120946728430806,57.4742121427135,228.672,228.275,231.054
"1","Mean3",587,0.382701215981471,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",586,592,0.0169803126809496,0.00185774946921453,2.382,0.397,1.985,0.00941903107508209,37.7776627835093,233.039,232.642,235.024
"1","Mean3",602,0.566869330245126,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",601,608,0.021144566685968,0.000236440841536278,2.779,0.397,2.382,0.0106905037637521,56.2875406427726,238.994,238.597,241.376
"1","Mean3",61,0.338284115035707,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",59,68,0.00175641767998458,0.00312198417293955,3.573,0.794,2.779,0.00243920092646206,33.9888599718668,24.217,23.423,26.996
"1","Mean3",615,0.095276008492569,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",614,618,0.0114697934761629,0.00513896931094382,1.588,0.397,1.191,0.00830438139355339,8.80187947116654,244.155,243.758,245.346
"1","Mean3",633,0.422539085118703,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",632,639,0.0320787492762015,0.00610885929357276,2.779,0.397,2.382,0.0190938042848871,40.8302897572256,251.301,250.904,253.683
"1","Mean3",672,0.316898282184906,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",671,677,0.0176799845589655,0.014485620536576,2.382,0.397,1.985,0.0160828025477708,30.4437399085659,266.784,266.387,268.769
"1","Mean3",690,0.340740204593708,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",689,695,0.0124782860451651,0.000521134916039394,2.382,0.397,1.985,0.00649971048060224,33.8264861966691,273.93,273.533,275.915
"1","Mean3",717,0.310104226983208,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",716,721,0.0144614939200926,0.00339220227755261,1.985,0.397,1.588,0.00892684809882259,30.4803655721444,284.649,284.252,286.237
"1","Mean3",735,0.308661455317506,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",734,739,0.0271424435437174,0.0015103261918548,1.985,0.397,1.588,0.0143263848677861,29.7878963594217,291.795,291.398,293.383
"1","Mean3",82,0.27241362671299,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #1_1_1.csv",80,86,0.000743099787685757,0.0241507430997877,2.382,0.794,1.588,0.0124469214437367,26.3096791749241,32.554,31.76,34.142
"2","Mean1",100,0.26567781993791,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",97,107,0.00607105898585726,0.00775554789007698,3.97,1.191,2.779,0.00691330343796712,21.544995590422,39.7,38.509,42.479
"2","Mean1",130,0.289789582614695,"M1_2_tif_clean_M1_MA_1229_Day37_CS1.czi #2_2_1.csv",128,136,0.00155225939979309,0.00312751523513862,3.176,0.794,2.382,0.00233988731746585,23.9333526150148,51.61,50.816,53.992
