"","TimePoint","Cond","DendriteArea","SomaArea","Count_MaskPSDbySYNdend","Count_MaskedNuclei","Count_MaskedRotSynbyPSDDend","SynapseCounts","Count_PSDMaskByDEND","Count_SynMaskByDend","FileName_MAP2","ImageNumber","Synapses_by_length","Math_RandomParticlesPerCell","Synapses_by_area","Synapses_by_Cell","Mean_IntegrIntensity_PSD95inDend","Mean_Intensity_PSD95inDend","Mean_IntegrIntensity_SyninDend","Mean_Intensity_SyninDend","CVS","Image","Length","Length_um","CVSi","DendriteArea_um2","Synapses_perArea_um2","Synapses_perLength_um","PSD_per_length_micron","PSD_per_area","PSD_per_area_um2","Syn_per_length_micron","Syn_per_area","Syn_per_area_um2","Differentiation","Day","Condition","Blinding","day","isEmpty","isEmpty2"
"505","G","2",20275,22586,4,1,1,4,22,18,"G_2_CS-R_1.tif",505,0.00230149597238205,1,0.000197287299630086,4,1.55017027631402,0.1187689181932,11.2982570926348,0.29849903085493,"CS-R","1.tif",1738,122.798216670317,"G_2_CS-R",101.215130251361,0.0395197831595561,0.0325737629459148,0.179155696202532,0.00108508014796547,0.217358807377559,0.146581933256617,0.000887792848335388,0.177839024218002,"p3","Day21","Empty","G_2",21,"p5","p7"
"506","G","2",22773,23286,2,1,0,1,16,8,"G_2_CS-R_2.tif",506,0.000581395348837209,0,4.39116497606815e-05,1,1.39186217146926,0.108819372835123,15.7265640515834,0.321682094301986,"CS-R","2.tif",1720,121.526428465446,"G_2_CS-R",113.68543335212,0.00879620168137707,0.00822866279069767,0.131658604651163,0.000702586396170904,0.140739226902033,0.0658293023255814,0.000351293198085452,0.0703696134510166,"p3","Day21","Empty","G_2",21,"p5","p7"
"507","G","2",10149,19878,0,1,0,0,8,1,"G_2_CS-R_3.tif",507,0,0,0,0,0.997209511231631,0.0909532789080186,2.87563894689083,0.221202995914679,"CS-R","3.tif",867,61.2577985346174,"G_2_CS-R",50.6649744474012,0,0,0.130595617070358,0.000788255000492659,0.157900010554734,0.0163244521337947,9.85318750615824e-05,0.0197375013193418,"p3","Day21","Empty","G_2",21,"p5","p7"
"508","G","2",15014,25460,1,1,0,1,13,3,"G_2_CS-R_4.tif",508,0.000837520938023451,0,6.66045024643666e-05,1,1.40397204344089,0.111365437665672,18.7179115613302,0.425241924277525,"CS-R","4.tif",1194,84.3619509231063,"G_2_CS-R",74.9516135927955,0.0133419409144798,0.0118536850921273,0.154097906197655,0.000865858532036766,0.173445231888238,0.0355610552763819,0.0001998135073931,0.0400258227434395,"p3","Day21","Empty","G_2",21,"p5","p7"
"509","G","2",35759,25365,11,1,0,9,36,31,"G_2_CS-R_5.tif",509,0.00330396475770925,0,0.000251684890517073,9,1.80235073818929,0.118081820341816,11.1721818197158,0.288467284831559,"CS-R","5.tif",2724,192.463948337137,"G_2_CS-R",178.513037862313,0.0504164855843284,0.0467620044052863,0.187048017621145,0.00100673956206829,0.201665942337314,0.161069126284875,0.000866914622892139,0.173656783679353,"p3","Day21","Empty","G_2",21,"p5","p7"
"510","G","2",28491,26758,0,1,0,0,22,3,"G_2_CS-R_6.tif",510,0,0,0,0,1.00675627978688,0.0889811006951322,9.27036440869172,0.29436868340702,"CS-R","6.tif",2536,179.180827086263,"G_2_CS-R",142.230346534723,0,0,0.122780993690852,0.000772173668877891,0.154678664124811,0.0167428627760252,0.00010529640939244,0.0210925451079288,"p3","Day21","Empty","G_2",21,"p5","p7"
"511","G","2",17564,23460,2,1,1,2,21,3,"G_2_CS-R_7.tif",511,0.00138121546961326,1,0.000113869278068777,2,2.22061639385564,0.119847450949059,9.41519296169281,0.348774103892414,"CS-R","7.tif",1448,102.308295591841,"G_2_CS-R",87.681506670032,0.022809827020041,0.0195487569060773,0.205261947513812,0.00119562741972216,0.23950318371043,0.029323135359116,0.000170803917103166,0.0342147405300615,"p3","Day21","Empty","G_2",21,"p5","p7"
"512","G","2",18376,24162,5,1,0,5,10,6,"G_2_CS-R_8.tif",512,0.0034794711203897,0,0.000272094035698737,5,2.05552300475538,0.113958072844636,25.7119630873203,0.438082189475808,"CS-R","8.tif",1437,101.531091688864,"G_2_CS-R",91.7351039950187,0.0545047618877884,0.0492459986082115,0.0984919972164231,0.000544188071397475,0.109009523775577,0.0590951983298539,0.000326512842838485,0.0654057142653461,"p3","Day21","Empty","G_2",21,"p5","p7"
"529","G","4",17565,25018,2,1,0,2,19,6,"G_4_CS-L_1.tif",529,0.00154083204930663,0,0.000113862795331625,2,1.89421561713281,0.150083083171815,16.4906741579374,0.45051513839638,"CS-L","1.tif",1298,91.7100605512495,"G_4_CS-L",87.6864987849642,0.0228085284247082,0.0218078582434515,0.207174653312789,0.00108169655565044,0.216681020034728,0.0654235747303544,0.000341588385994876,0.0684255852741247,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"530","G","4",8408,23391,0,1,0,0,9,1,"G_4_CS-L_2.tif",530,0,0,0,0,2.38159252868758,0.195355342126426,14.6664988100529,0.385960495001391,"CS-L","2.tif",812,57.3717790197339,"G_4_CS-L",41.9737023503546,0,0,0.156871551724138,0.00107040913415794,0.214419970029734,0.0174301724137931,0.000118934348239772,0.0238244411144148,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"531","G","4",22831,33892,1,1,1,1,26,5,"G_4_CS-L_3.tif",531,0.000547945205479452,1,4.3800096360212e-05,1,2.05548884175145,0.158055028217966,9.71123821735382,0.437422235461972,"CS-L","3.tif",1825,128.94519299386,"G_4_CS-L",113.974976018191,0.00877385576146467,0.00775523287671233,0.201636054794521,0.00113880250536551,0.228120249798082,0.0387761643835616,0.00021900048180106,0.0438692788073234,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"532","G","4",28768,27171,9,1,2,8,34,28,"G_4_CS-L_4.tif",532,0.00309957380860132,2,0.000278086763070078,8,2.07685296193642,0.153300168050877,13.1763795795185,0.389328817742517,"CS-L","4.tif",2581,182.36029759844,"G_4_CS-L",143.613162370957,0.0557052004699666,0.043869197985277,0.186444091437427,0.00118186874304783,0.236747101997358,0.15354219294847,0.000973303670745272,0.194968201644883,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"533","G","4",51926,48833,6,2,1,6,52,32,"G_4_CS-L_5.tif",533,0.00149290868375218,0.5,0.000115549050571968,3,1.73133733710991,0.143340683473144,17.3047999092378,0.393739669338195,"CS-L","5.tif",4019,283.962044187575,"G_4_CS-L",259.220559971993,0.0231463121623079,0.0211295844737497,0.183123065439164,0.00100142510495705,0.200601372073335,0.112691117193332,0.000616261603050495,0.123446998198975,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"534","G","4",41459,27323,15,1,1,16,46,41,"G_4_CS-L_6.tif",534,0.0042350449973531,1,0.000385923442437107,16,3.00152225112138,0.168903933970448,20.3505615017763,0.501383104925834,"CS-L","6.tif",3778,266.934213222358,"G_4_CS-L",206.968092976136,0.077306602046359,0.0599398623610376,0.172327104287983,0.00110952989700668,0.222256480883282,0.153595897300159,0.000988928821245085,0.198098167743795,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"535","G","4",33731,32148,2,1,0,1,18,21,"G_4_CS-L_7.tif",535,0.000483091787439614,0,2.96463194094453e-05,1,1.97104346338246,0.1587499088873,9.97003346042974,0.365738994612883,"CS-L","7.tif",2070,146.255643560159,"G_4_CS-L",168.389028779711,0.00593862918057573,0.00683734299516908,0.123072173913043,0.000533633749370016,0.106895325250363,0.143584202898551,0.000622572707598352,0.12471121279209,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"536","G","4",17687,26436,1,1,0,1,15,3,"G_4_CS-L_8.tif",536,0.000876424189307625,0,5.6538700740657e-05,1,2.22219068408012,0.17621285757364,10.2502276698748,0.549487338118228,"CS-L","8.tif",1141,80.617241208764,"G_4_CS-L",88.2955368066987,0.0113256007740148,0.0124042944785276,0.186064417177914,0.000848080511109855,0.169884011610222,0.0372128834355828,0.000169616102221971,0.0339768023220444,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"537","G","4",49346,50413,9,2,0,8,52,25,"G_4_CS-R_1.tif",537,0.00224215246636771,0,0.000162120536618976,4,1.73342664840703,0.131559922897766,20.5470365393162,0.500023549199394,"CS-R","1.tif",3568,252.09668416553,"G_4_CS-R",246.340903446789,0.0324753213456005,0.0317338565022421,0.206270067264574,0.00105378348802335,0.211089588746403,0.0991683015695067,0.000506626676934301,0.101485379205001,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"538","G","4",42198,30890,11,1,0,10,56,26,"G_4_CS-R_2.tif",538,0.00294464075382803,0,0.00023697805583203,10,1.89569750508027,0.129332410052714,17.7157174142507,0.495682329168001,"CS-R","2.tif",3396,239.944041318986,"G_4_CS-R",210.657265911069,0.0474704727451538,0.0416763839811543,0.233387750294464,0.00132707711265937,0.265834647372861,0.108358598351001,0.000616142945163278,0.1234232291374,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"539","G","4",22492,29008,2,1,0,2,24,5,"G_4_CS-R_3.tif",539,0.00119260584376863,0,8.89205050684688e-05,2,2.16557310366382,0.161824450089881,12.7790036022663,0.412668954840837,"CS-R","3.tif",1677,118.48826775381,"G_4_CS-R",112.282649056158,0.0178121910803841,0.0168793082886106,0.202551699463327,0.00106704606082163,0.21374629296461,0.0421982707215265,0.000222301262671172,0.0445304777009603,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"540","G","4",23594,22458,2,1,0,1,18,7,"G_4_CS-R_4.tif",540,0.000564334085778781,0,4.2383656861914e-05,1,1.28685774447189,0.105065082115833,12.9427481208529,0.34062386967954,"CS-R","4.tif",1772,125.200483279518,"G_4_CS-R",117.783959711497,0.00849012040730694,0.00798718961625282,0.143769413092551,0.000762905823514453,0.152822167331525,0.0559103273137697,0.000296685598033398,0.0594308428511486,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"541","G","4",30095,25330,6,1,3,6,34,17,"G_4_CS-R_5.tif",541,0.00219699743683632,3,0.000199368665891344,6,2.59627141737763,0.135726918336776,12.408234473537,0.348565320562963,"CS-R","5.tif",2731,192.958532639031,"G_4_CS-R",150.237698886052,0.039936713917262,0.0310947638227755,0.176203661662395,0.00112975577338428,0.226308045531151,0.0881018308311974,0.000564877886692142,0.113154022765576,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"542","G","4",11200,27645,0,1,0,0,10,5,"G_4_CS-R_6.tif",542,0,0,0,0,1.91116349622607,0.143868316238979,11.3942259907722,0.451630638327447,"CS-R","6.tif",841,59.4207711275816,"G_4_CS-R",55.9116872411955,0,0,0.168291319857313,0.000892857142857143,0.1788534829375,0.0841456599286564,0.000446428571428571,0.08942674146875,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"543","G","4",15263,28918,0,1,0,0,16,4,"G_4_CS-R_7.tif",543,0,0,0,0,1.77973983762786,0.138245889423153,8.48005647212267,0.392520237325598,"CS-R","7.tif",1141,80.617241208764,"G_4_CS-R",76.1946502109257,0,0,0.198468711656442,0.0010482867064142,0.209988495986372,0.0496171779141104,0.000262071676603551,0.0524971239965931,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"544","G","4",19599,19303,3,1,0,4,18,3,"G_4_CS-R_8.tif",544,0.0029520295202952,0,0.000204092045512526,4,1.52553343152006,0.119187326841466,27.705246557792,0.600879679988921,"CS-R","8.tif",1355,95.7373898666742,"G_4_CS-R",97.8404605571599,0.0408828819613246,0.0417809594095941,0.188014317343173,0.000918414204806368,0.183972968825961,0.0313357195571956,0.000153069034134395,0.0306621614709934,"p3","Day21","pLNA-Ctrl","G_4",21,"p6","p8"
"545","G","5",39146,58037,9,2,0,7,35,20,"G_5_CS-L_1.tif",545,0.00255661066471877,0,0.000178817759158024,3.5,1.72927748582193,0.117747131898004,14.9497062511742,0.315997263865572,"CS-L","1.tif",2738,193.453116940925,"G_5_CS-L",195.421331137843,0.0358200405208706,0.0361844777209642,0.180922388604821,0.000894088795790119,0.179100202604353,0.103384222059898,0.000510907883308639,0.102342972916773,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"546","G","5",14662,25241,0,1,0,0,12,2,"G_5_CS-L_2.tif",546,0,0,0,0,1.73813102704783,0.137436054300667,5.5082932561636,0.248567967551199,"CS-L","2.tif",1065,75.2474687881978,"G_5_CS-L",73.1943891366436,0,0,0.159473802816901,0.000818442231619152,0.163946992953212,0.0265789671361502,0.000136407038603192,0.0273244988255354,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"547","G","5",35151,28834,10,1,0,11,29,27,"G_5_CS-L_3.tif",547,0.00432559968541093,0,0.000312935620608233,11,1.66527230729317,0.127381153425431,16.5277977105644,0.327730800597464,"CS-L","3.tif",2543,179.675411388157,"G_5_CS-L",175.477831983506,0.0626859807627095,0.0612215100275266,0.161402162799843,0.000825012090694433,0.165263040192598,0.150270979158474,0.000768114705129299,0.153865589144832,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"548","G","5",47768,50116,3,2,0,2,34,10,"G_5_CS-L_4.tif",548,0.000539811066126856,0,4.18690336627031e-05,1,1.86363146629404,0.130115589359279,12.7204287797213,0.294426248327433,"CS-L","4.tif",3705,261.776405502604,"G_5_CS-L",238.463346083699,0.0083870331975381,0.00764010796221323,0.129881835357625,0.000711773572265952,0.142579564358148,0.0382005398110661,0.000209345168313515,0.0419351659876905,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"549","G","5",17306,23463,6,1,0,8,21,15,"G_5_CS-L_5.tif",549,0.00495970241785493,0,0.000462267421703455,8,1.53791613096283,0.120689434851546,12.9481437464555,0.320135070085045,"CS-L","5.tif",1613,113.966354136491,"G_5_CS-L",86.3935410175116,0.0925995150306252,0.0701961562306262,0.184264910105394,0.00121345198197157,0.243073726955391,0.131617792932424,0.000866751415693979,0.173624090682422,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"550","G","5",25900,29410,5,1,0,4,27,11,"G_5_CS-L_6.tif",550,0.00227531285551763,0,0.000154440154440154,4,1.63420168834704,0.125802166922177,8.96813082965937,0.275850713757547,"CS-L","6.tif",1758,124.211314675729,"G_5_CS-L",129.295776745265,0.0309368186702703,0.0322031854379977,0.217371501706485,0.00104247104247104,0.208823526024324,0.0885587599544937,0.000424710424710425,0.0850762513432432,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"551","G","5",20135,21981,0,1,0,0,33,6,"G_5_CS-L_7.tif",551,0,0,0,0,1.20682217112996,0.098696786758239,10.2261768678824,0.330528274269869,"CS-L","7.tif",1802,127.320130287636,"G_5_CS-L",100.516234160846,0,0,0.259189178690344,0.00163893717407499,0.328305176526943,0.0471253052164262,0.000297988577104544,0.059691850277626,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"552","G","5",30025,41517,3,2,0,2,24,14,"G_5_CS-L_8.tif",552,0.000803535556448373,0,6.66111573688593e-05,1,1.4336219856826,0.101548898058563,12.6832510254213,0.293326627792721,"CS-L","8.tif",2489,175.860046773544,"G_5_CS-L",149.888250840794,0.0133432739976686,0.0113726797910808,0.136472157492969,0.000799333888426311,0.160119287972023,0.0796087585375653,0.000466278101582015,0.0934029179836803,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"553","G","5",30325,25275,9,1,0,8,26,24,"G_5_CS-R_1.tif",553,0.00282885431400283,0,0.000263808738664468,8,1.49486240543998,0.102749645326757,22.6355242518087,0.521312982378236,"CS-R","1.tif",2828,199.81205796528,"G_5_CS-R",151.385885320469,0.0528450851482275,0.0400376237623762,0.130122277227723,0.000857378400659522,0.171746526731739,0.120112871287129,0.000791426215993405,0.158535255444683,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"554","G","5",41975,33256,27,1,0,25,53,71,"G_5_CS-R_2.tif",554,0.00853242320819113,0,0.000595592614651578,25,1.96664234011803,0.12511224077128,19.5088565672787,0.475198974772653,"CS-R","2.tif",2930,207.018857792882,"G_5_CS-R",209.544024281177,0.119306671167362,0.120761945392491,0.256015324232082,0.00126265634306135,0.252930142874806,0.342963924914676,0.00169148302561048,0.338830946115307,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"555","G","5",18023,28208,1,1,0,1,15,8,"G_5_CS-R_3.tif",555,0.000571428571428571,0,5.5484658491927e-05,1,1.29608911176523,0.103523630284181,7.1210269369185,0.275970545166995,"CS-R","3.tif",1750,123.646075473564,"G_5_CS-R",89.9728874239346,0.0111144593513843,0.0080876,0.121314,0.000832269877378905,0.166716890270765,0.0647008,0.000443877267935416,0.0889156748110747,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"556","G","5",26510,29405,8,1,0,6,15,27,"G_5_CS-R_4.tif",556,0.00267379679144385,0,0.0002263296869106,6,1.48019429892302,0.0986467276902528,13.7209780321077,0.312771277448103,"CS-R","4.tif",2244,158.549596207245,"G_5_CS-R",132.340966853937,0.0453374351316484,0.0378430481283422,0.0946076203208556,0.000565824217276499,0.113343587829121,0.17029371657754,0.0010184835910977,0.204018458092418,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"557","G","5",16504,27675,0,1,1,0,17,1,"G_5_CS-R_5.tif",557,0,1,0,0,1.52288090393824,0.0973294408104531,6.23570612072945,0.36680624239585,"CS-R","5.tif",1786,126.189651883306,"G_5_CS-R",82.3898648418474,0,0,0.134717861142217,0.00103005332040717,0.206336058842099,0.00792458006718925,6.05913717886573e-05,0.0121374152260058,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"558","G","5",19285,22642,0,1,0,0,15,5,"G_5_CS-R_6.tif",558,0,0,0,0,1.87373159428438,0.108939135360478,6.91321583688259,0.307861184580952,"CS-R","6.tif",1295,91.4980958504377,"G_5_CS-R",96.2729364684335,0,0,0.163937837837838,0.00077780658542909,0.155807026878403,0.0546459459459459,0.000259268861809697,0.0519356756261343,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"559","G","5",18132,26699,1,1,0,2,15,4,"G_5_CS-R_7.tif",559,0.00137362637362637,0,0.000110302228105008,2,1.39184862822294,0.106444479740919,19.8201800026,0.473931604194518,"CS-R","7.tif",1456,102.873534794006,"G_5_CS-R",90.5170279515497,0.0220952901930289,0.0194413461538462,0.145810096153846,0.000827266710787558,0.165714676447717,0.0388826923076923,0.000220604456210015,0.0441905803860578,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"560","G","5",10083,23174,2,1,0,2,12,2,"G_5_CS-R_8.tif",560,0.00313479623824451,0,0.000198353664583953,2,1.29831642781695,0.110525196519986,8.13955134153366,0.325582053661346,"CS-R","8.tif",638,45.0778263726481,"G_5_CS-R",50.3354948618727,0.0397333930159675,0.0443677115987461,0.266206269592477,0.00119012198750372,0.238400358095805,0.0443677115987461,0.000198353664583953,0.0397333930159675,"p3","Day21","pLNA-1229","G_5",21,"p6","p8"
"641","J","1",94589,40511,26,1,1,27,73,122,"J_1_CS-L_1.tif",641,0.00331004045605002,1,0.000285445453488249,27,1.71381014575289,0.113638189140442,20.2210569420799,0.49720719481623,"CS-L","1.tif",8157,576.332021507352,"J_1_CS-L",472.199159326557,0.0571792631704532,0.0468479955866127,0.12666309917862,0.000771759929801563,0.154595785609003,0.211683535613583,0.00128979056761357,0.258365559510937,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"642","J","1",130065,80821,77,2,0,78,159,150,"J_1_CS-L_2.tif",642,0.00595920238368095,0,0.000599700149925037,39,3.20064164712182,0.148558573320024,22.5433896394571,0.545051563117212,"CS-L","2.tif",13089,924.801989641992,"J_1_CS-L",649.299428663044,0.120129475796102,0.0843423790969516,0.171928695851478,0.00122246569023181,0.2448793160459,0.162196882878753,0.00115326951908661,0.231018222684811,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"643","J","1",18375,26970,9,1,0,9,24,26,"J_1_CS-L_3.tif",643,0.00554870530209618,0,0.000489795918367347,9,1.87335647207995,0.148350840253002,15.728544953924,0.323872109933671,"CS-L","3.tif",1622,114.602248238927,"J_1_CS-L",91.7301118800864,0.09811391064,0.0785324907521578,0.209419975339088,0.00130612244897959,0.26163709504,0.226871639950678,0.00141496598639456,0.283440186293333,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"644","J","1",55411,32640,42,1,1,41,59,96,"J_1_CS-L_4.tif",644,0.010379746835443,1,0.000739925285593113,41,2.88134274619111,0.153687030843257,19.4908296465874,0.411850937953759,"CS-L","4.tif",3950,279.086856068903,"J_1_CS-L",276.618080510883,0.148218800174875,0.146907670886076,0.211403721518987,0.00106477053292668,0.213290468544332,0.343978936708861,0.001732507985779,0.347048897970439,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"645","J","1",80507,36591,35,1,0,32,79,155,"J_1_CS-L_5.tif",645,0.00479688202668266,0,0.00039748096438819,32,2.13794696736562,0.13468056605543,19.1672442989003,0.428369027310913,"CS-L","5.tif",6671,471.338839705228,"J_1_CS-L",401.900196850619,0.0796217574680463,0.0678917103882477,0.167607660020986,0.000981281130833344,0.196566213749239,0.328850472193075,0.00192529842125529,0.385667887735849,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"646","J","1",81688,36998,46,1,1,42,89,109,"J_1_CS-L_6.tif",646,0.00666349357448834,1,0.000514151405347175,42,1.99245175480675,0.122165755900475,19.7017730531889,0.425150564027261,"CS-L","6.tif",6303,445.337836405644,"J_1_CS-L",407.795884585605,0.102992701955979,0.0943104236078058,0.199848278597493,0.00108951131133092,0.218246439859098,0.24475800412502,0.00133434531387719,0.267290583647659,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"647","J","1",79172,41576,38,1,0,32,59,122,"J_1_CS-L_7.tif",647,0.00549450549450549,0,0.000404183297125246,32,2.39469762007564,0.147084317406,18.5833373849021,0.382589979782405,"CS-L","7.tif",5824,411.494139176023,"J_1_CS-L",395.235723416065,0.0809643412883343,0.0777653846153846,0.143379927884615,0.000745212954074673,0.149278004250366,0.296480528846154,0.00154094882029,0.308676551161774,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"648","J","1",71585,44036,25,1,0,23,78,78,"J_1_CS-L_8.tif",648,0.00340236686390533,0,0.000321296360969477,23,2.10877941615689,0.136314483444445,18.2278508326182,0.444098504798349,"CS-L","8.tif",6760,477.627125829312,"J_1_CS-L",357.360547425088,0.0643607700002794,0.0481547189349112,0.163307307692308,0.00108961374589649,0.218266959131382,0.163307307692308,0.00108961374589649,0.218266959131382,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"649","J","1",38610,30085,28,1,0,26,50,53,"J_1_CS-R_1.tif",649,0.00803212851405622,0,0.000673400673400673,26,1.74415991544724,0.105782722376595,13.8621105520793,0.299059365594504,"CS-R","1.tif",3237,228.709912175959,"J_1_CS-R",192.745557534157,0.134892862552189,0.113681124497992,0.218617547111523,0.00129500129500129,0.259409351061901,0.231734599938214,0.00137270137270137,0.274973912125615,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"650","J","1",80533,68979,26,2,0,26,66,68,"J_1_CS-R_2.tif",650,0.00453514739229025,0,0.000322849018414811,13,1.48242368724084,0.0954371729282665,16.7582113723106,0.360431009519031,"CS-R","2.tif",5733,405.064543251397,"J_1_CS-R",402.029991838857,0.0646717919752151,0.0641873015873016,0.162936996336996,0.000819539815976059,0.164166856552469,0.167874481074481,0.000844374355854122,0.169141609781332,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"651","J","1",73307,36987,44,1,3,42,108,102,"J_1_CS-R_3.tif",651,0.00552704303197789,3,0.000572933007761878,42,1.65703257294027,0.103672217506556,16.7683577223444,0.309163248701503,"CS-R","3.tif",7599,536.906587156352,"J_1_CS-R",365.956969338421,0.114767591599438,0.0782258981444927,0.20115230951441,0.0014732563056734,0.29511666411284,0.189977181208054,0.00139140873313599,0.278721293884349,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"652","J","1",83978,53259,33,1,0,33,74,96,"J_1_CS-R_4.tif",652,0.00537459283387622,0,0.000392960060968349,33,2.08325487606831,0.111851856236341,19.8564989175647,0.402475549828244,"CS-R","4.tif",6140,433.821087661535,"J_1_CS-R",419.227827780457,0.0787161486266641,0.0760682247557003,0.170577231270358,0.000881183167019934,0.176514999950701,0.221289381107492,0.00114315654099883,0.228992432368477,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"653","J","1",43299,39296,50,1,0,49,62,95,"J_1_CS-R_5.tif",653,0.0156749840051184,0,0.00113166585833391,49,3.05926628867465,0.144173014414329,20.99839089105,0.347329804311169,"CS-R","5.tif",3126,220.867218245921,"J_1_CS-R",216.153584451475,0.226690665918612,0.221852751119642,0.280711644273832,0.00143190373911638,0.286833087488857,0.430122680742163,0.00219404605187187,0.439502311474861,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"654","J","1",54729,34306,32,1,1,26,73,75,"J_1_CS-R_6.tif",654,0.0050251256281407,1,0.000475068062635897,26,1.77340436201185,0.112766354113661,18.8901877431075,0.345704058778041,"CS-R","6.tif",5174,365.568454000127,"J_1_CS-R",273.213458127088,0.0951636869509766,0.0711221105527638,0.199689002705837,0.00133384494509309,0.267190351823896,0.205159934286819,0.00137038864221893,0.27451063543551,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"655","J","1",44321,28149,14,1,0,10,40,52,"J_1_CS-R_7.tif",655,0.00302114803625378,0,0.000225626678098418,10,2.09735789857805,0.124938438215764,13.1424183169237,0.283532961740381,"CS-R","7.tif",3310,233.867719895713,"J_1_CS-R",221.255525912235,0.0451966112881027,0.0427592145015106,0.171036858006042,0.000902506712393673,0.180786445152411,0.222347915407855,0.00117325872611178,0.235022378698134,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"656","J","1",43891,29616,16,1,0,16,45,82,"J_1_CS-R_8.tif",656,0.00615148019992311,0,0.000364539427217425,16,1.60374625879857,0.117654954943582,20.3984162331354,0.358520268942678,"CS-R","8.tif",2601,183.773395603852,"J_1_CS-R",219.108916491367,0.0730230437729831,0.0870637447135717,0.24486678200692,0.00102526713904901,0.205377310611515,0.446201691657055,0.0018682645644893,0.374243099336538,"p3","Day33","pLNA-1229","J_1",33,"p6","p8"
"657","J","2",73206,39587,38,1,0,35,93,111,"J_2_CS-L_1.tif",657,0.00693069306930693,0,0.000478102887741442,35,1.69163879587926,0.103267732543254,15.5838408388265,0.328694899119958,"CS-L","1.tif",5050,356.807246366572,"J_2_CS-L",365.452765730264,0.0957716106760375,0.0980921782178218,0.260644930693069,0.00127038767314155,0.2544788512249,0.311092336633663,0.00151626915826572,0.303732822429719,"p3","Day33","pLNA-Ctrl","J_2",33,"p6","p8"
"658","J","2",43579,41178,27,1,3,28,57,63,"J_2_CS-L_2.tif",658,0.00646352723915051,3,0.000642511301314854,28,1.9199744633546,0.1097403442933,14.8232675916146,0.315349134385245,"CS-L","2.tif",4332,306.077027972275,"J_2_CS-L",217.551376632505,0.128705230154891,0.0914802400738689,0.186227631578947,0.00130796943481952,0.262007075672457,0.205830540166205,0.00144565042795842,0.289586767848505,"p3","Day33","pLNA-Ctrl","J_2",33,"p6","p8"
"659","J","2",80159,43333,50,1,1,46,101,79,"J_2_CS-L_3.tif",659,0.00705088902513795,1,0.00057385945433451,46,1.95379840080986,0.10802132890457,16.2350016796513,0.411201312907263,"CS-L","3.tif",6524,460.952569365448,"J_2_CS-L",400.162940854196,0.114953173579261,0.099793347639485,0.219111480686695,0.00125999575843012,0.252397185467508,0.171384227467811,0.000985541236791876,0.197419580712209,"p3","Day33","pLNA-Ctrl","J_2",33,"p6","p8"
