"","TimePoint","Cond","ImageNumber","ObjectNumber","File","NumberBranchEnds","NumberNonTrunkBranches","NumberTrunks","TotalObjectSkeletonLength","CVS","Image","Differentiation","Day","Condition","Blinding","day","TotalLength_um","CVSi","Imagei","isEmpty","isEmpty2"
"23913","F","5",235,73,"F_5_1_3",13,19,4,1360.11899656057,"1","3","p2","Day33","Empty","F_5",33,96.0990720581471,"F_5_1","F_5_1_3","p5","p7"
"23914","F","5",235,74,"F_5_1_3",4,3,4,332.80613720417,"1","3","p2","Day33","Empty","F_5",33,23.514384433607,"F_5_1","F_5_1_3","p5","p7"
"23915","F","5",235,75,"F_5_1_3",4,9,3,288.918835103512,"1","3","p2","Day33","Empty","F_5",33,20.4135314805389,"F_5_1","F_5_1_3","p5","p7"
"23916","F","5",235,76,"F_5_1_3",7,17,6,849.494529902935,"1","3","p2","Day33","Empty","F_5",33,60.0209512907191,"F_5_1","F_5_1_3","p5","p7"
"23917","F","5",235,77,"F_5_1_3",0,7,3,391.102604031563,"1","3","p2","Day33","Empty","F_5",33,27.6333154834253,"F_5_1","F_5_1_3","p5","p7"
"23918","F","5",235,78,"F_5_1_3",1,0,1,24.4852818846703,"1","3","p2","Day33","Empty","F_5",33,1.73000514965911,"F_5_1","F_5_1_3","p5","p7"
"23919","F","5",235,79,"F_5_1_3",3,8,2,428.634567141533,"1","3","p2","Day33","Empty","F_5",33,30.2851325939204,"F_5_1","F_5_1_3","p5","p7"
"23920","F","5",235,80,"F_5_1_3",5,10,5,689.097557902336,"1","3","p2","Day33","Empty","F_5",33,48.6881192303093,"F_5_1","F_5_1_3","p5","p7"
"23921","F","5",235,81,"F_5_1_3",11,18,2,698.541207432747,"1","3","p2","Day33","Empty","F_5",33,49.355359346071,"F_5_1","F_5_1_3","p5","p7"
"23922","F","5",235,82,"F_5_1_3",1,2,2,82.3259025812149,"1","3","p2","Day33","Empty","F_5",33,5.81672843656355,"F_5_1","F_5_1_3","p5","p7"
"23923","F","5",235,83,"F_5_1_3",4,3,5,229.894447445869,"1","3","p2","Day33","Empty","F_5",33,16.2431692570545,"F_5_1","F_5_1_3","p5","p7"
"23924","F","5",235,84,"F_5_1_3",8,16,5,1230.4793818593,"1","3","p2","Day33","Empty","F_5",33,86.9393980103087,"F_5_1","F_5_1_3","p5","p7"
"23925","F","5",235,85,"F_5_1_3",3,1,3,129.710681200027,"1","3","p2","Day33","Empty","F_5",33,9.1646952442206,"F_5_1","F_5_1_3","p5","p7"
"23926","F","5",235,86,"F_5_1_3",2,0,2,73.0416319966316,"1","3","p2","Day33","Empty","F_5",33,5.16074922432448,"F_5_1","F_5_1_3","p5","p7"
"23927","F","5",235,87,"F_5_1_3",3,7,4,702.055927991867,"1","3","p2","Day33","Empty","F_5",33,49.6036915766547,"F_5_1","F_5_1_3","p5","p7"
"23928","F","5",235,88,"F_5_1_3",12,26,3,1587.5058606267,"1","3","p2","Day33","Empty","F_5",33,112.165068261585,"F_5_1","F_5_1_3","p5","p7"
"23929","F","5",235,89,"F_5_1_3",1,1,4,272.62237238884,"1","3","p2","Day33","Empty","F_5",33,19.2621065326701,"F_5_1","F_5_1_3","p5","p7"
"23930","F","5",235,90,"F_5_1_3",5,4,2,368.433557331562,"1","3","p2","Day33","Empty","F_5",33,26.031636249607,"F_5_1","F_5_1_3","p5","p7"
"23931","F","5",235,91,"F_5_1_3",10,16,4,1422.43271100521,"1","3","p2","Day33","Empty","F_5",33,100.501841337724,"F_5_1","F_5_1_3","p5","p7"
"23932","F","5",235,92,"F_5_1_3",13,17,4,1222.82758140564,"1","3","p2","Day33","Empty","F_5",33,86.3987608123646,"F_5_1","F_5_1_3","p5","p7"
"23933","F","5",235,93,"F_5_1_3",13,19,2,1063.09965825081,"1","3","p2","Day33","Empty","F_5",33,75.1132003314286,"F_5_1","F_5_1_3","p5","p7"
"23934","F","5",235,94,"F_5_1_3",12,12,3,436.475187540054,"1","3","p2","Day33","Empty","F_5",33,30.8391108462376,"F_5_1","F_5_1_3","p5","p7"
"23935","F","5",235,95,"F_5_1_3",9,24,5,1286.73421686888,"1","3","p2","Day33","Empty","F_5",33,90.9140777676498,"F_5_1","F_5_1_3","p5","p7"
"23936","F","5",235,96,"F_5_1_3",5,5,3,510.671150326729,"1","3","p2","Day33","Empty","F_5",33,36.0814191974118,"F_5_1","F_5_1_3","p5","p7"
"23937","F","5",235,97,"F_5_1_3",3,7,2,478.261981010437,"1","3","p2","Day33","Empty","F_5",33,33.791552571516,"F_5_1","F_5_1_3","p5","p7"
"23938","F","5",235,98,"F_5_1_3",15,16,6,1441.2489387393,"1","3","p2","Day33","Empty","F_5",33,101.831300031745,"F_5_1","F_5_1_3","p5","p7"
"23939","F","5",235,99,"F_5_1_3",5,8,7,521.019342660904,"1","3","p2","Day33","Empty","F_5",33,36.812569694764,"F_5_1","F_5_1_3","p5","p7"
"23940","F","5",235,100,"F_5_1_3",4,2,2,185.936075806618,"1","3","p2","Day33","Empty","F_5",33,13.1372948928248,"F_5_1","F_5_1_3","p5","p7"
"23941","F","5",235,101,"F_5_1_3",12,20,4,790.737166523933,"1","3","p2","Day33","Empty","F_5",33,55.8694556410119,"F_5_1","F_5_1_3","p5","p7"
"23942","F","5",235,102,"F_5_1_3",9,13,3,439.830525696278,"1","3","p2","Day33","Empty","F_5",33,31.0761819290397,"F_5_1","F_5_1_3","p5","p7"
"23943","F","5",235,103,"F_5_1_3",1,3,2,109.982757270336,"1","3","p2","Day33","Empty","F_5",33,7.77082074642212,"F_5_1","F_5_1_3","p5","p7"
"23944","F","5",235,104,"F_5_1_3",4,3,2,251.178719460964,"1","3","p2","Day33","Empty","F_5",33,17.7470073736135,"F_5_1","F_5_1_3","p5","p7"
"23945","F","5",236,1,"F_5_1_4",1,0,1,22.6568546295166,"1","4","p2","Day33","Empty","F_5",33,1.60081780429416,"F_5_1","F_5_1_4","p5","p7"
"23946","F","5",236,2,"F_5_1_4",1,0,1,17.7279223799706,"1","4","p2","Day33","Empty","F_5",33,1.2525645877619,"F_5_1","F_5_1_4","p5","p7"
"23947","F","5",236,3,"F_5_1_4",5,10,1,598.286370813847,"1","4","p2","Day33","Empty","F_5",33,42.2718638631165,"F_5_1","F_5_1_4","p5","p7"
"23948","F","5",236,4,"F_5_1_4",5,3,4,292.906640946865,"1","4","p2","Day33","Empty","F_5",33,20.6952895046996,"F_5_1","F_5_1_4","p5","p7"
"23949","F","5",236,5,"F_5_1_4",5,5,3,521.913788318634,"1","4","p2","Day33","Empty","F_5",33,36.8757666635084,"F_5_1","F_5_1_4","p5","p7"
"23950","F","5",236,6,"F_5_1_4",2,0,2,39.1126987934113,"1","4","p2","Day33","Empty","F_5",33,2.76350383256281,"F_5_1","F_5_1_4","p5","p7"
"23951","F","5",236,7,"F_5_1_4",13,17,6,589.440702974796,"1","4","p2","Day33","Empty","F_5",33,41.6468740841215,"F_5_1","F_5_1_4","p5","p7"
"23952","F","5",236,8,"F_5_1_4",6,7,2,394.504624843597,"1","4","p2","Day33","Empty","F_5",33,27.8736849246181,"F_5_1","F_5_1_4","p5","p7"
"23953","F","5",236,9,"F_5_1_4",1,7,4,405.575692594051,"1","4","p2","Day33","Empty","F_5",33,28.6559101124156,"F_5_1","F_5_1_4","p5","p7"
"23954","F","5",236,10,"F_5_1_4",8,7,4,393.220351696014,"1","4","p2","Day33","Empty","F_5",33,27.7829447334554,"F_5_1","F_5_1_4","p5","p7"
"23955","F","5",236,11,"F_5_1_4",11,17,4,863.364587545395,"1","4","p2","Day33","Empty","F_5",33,61.0009388301947,"F_5_1","F_5_1_4","p5","p7"
"23956","F","5",236,12,"F_5_1_4",5,7,4,548.825473487377,"1","4","p2","Day33","Empty","F_5",33,38.77720909522,"F_5_1","F_5_1_4","p5","p7"
"23957","F","5",236,13,"F_5_1_4",8,9,2,643.541210234165,"1","4","p2","Day33","Empty","F_5",33,45.4693400291215,"F_5_1","F_5_1_4","p5","p7"
"23958","F","5",236,14,"F_5_1_4",3,2,3,204.137086927891,"1","4","p2","Day33","Empty","F_5",33,14.4232855184226,"F_5_1","F_5_1_4","p5","p7"
"23959","F","5",236,15,"F_5_1_4",8,10,3,543.872160375118,"1","4","p2","Day33","Empty","F_5",33,38.4272332512642,"F_5_1","F_5_1_4","p5","p7"
"23960","F","5",236,16,"F_5_1_4",1,7,3,210.367535531521,"1","4","p2","Day33","Empty","F_5",33,14.8634972431532,"F_5_1","F_5_1_4","p5","p7"
"23961","F","5",236,17,"F_5_1_4",9,6,3,526.925979793072,"1","4","p2","Day33","Empty","F_5",33,37.229902552272,"F_5_1","F_5_1_4","p5","p7"
"23962","F","5",236,18,"F_5_1_4",13,18,6,1883.32715719938,"1","4","p2","Day33","Empty","F_5",33,133.066292468851,"F_5_1","F_5_1_4","p5","p7"
"23963","F","5",236,19,"F_5_1_4",8,11,4,558.788898050785,"1","4","p2","Day33","Empty","F_5",33,39.4811738641013,"F_5_1","F_5_1_4","p5","p7"
"23964","F","5",236,20,"F_5_1_4",6,5,4,495.960470020771,"1","4","p2","Day33","Empty","F_5",33,35.0420375474816,"F_5_1","F_5_1_4","p5","p7"
"23965","F","5",236,21,"F_5_1_4",13,25,2,1105.8275757432,"1","4","p2","Day33","Empty","F_5",33,78.1321370806242,"F_5_1","F_5_1_4","p5","p7"
"23966","F","5",236,22,"F_5_1_4",10,9,4,486.428507268429,"1","4","p2","Day33","Empty","F_5",33,34.3685576698317,"F_5_1","F_5_1_4","p5","p7"
"23967","F","5",236,23,"F_5_1_4",3,2,3,200.551303505898,"1","4","p2","Day33","Empty","F_5",33,14.1699323483497,"F_5_1","F_5_1_4","p5","p7"
"23968","F","5",236,24,"F_5_1_4",7,4,5,634.712779521942,"1","4","p2","Day33","Empty","F_5",33,44.8455681376034,"F_5_1","F_5_1_4","p5","p7"
"23969","F","5",236,25,"F_5_1_4",4,6,4,296.149282515049,"1","4","p2","Day33","Empty","F_5",33,20.924398021313,"F_5_1","F_5_1_4","p5","p7"
"23970","F","5",236,26,"F_5_1_4",4,4,4,476.788897097111,"1","4","p2","Day33","Empty","F_5",33,33.6874719745297,"F_5_1","F_5_1_4","p5","p7"
"23971","F","5",236,27,"F_5_1_4",4,7,2,826.595033407211,"1","4","p2","Day33","Empty","F_5",33,58.4029896495666,"F_5_1","F_5_1_4","p5","p7"
"23972","F","5",236,28,"F_5_1_4",17,21,2,1307.94742286205,"1","4","p2","Day33","Empty","F_5",33,92.4128947215174,"F_5_1","F_5_1_4","p5","p7"
"23973","F","5",236,29,"F_5_1_4",4,1,3,295.592934310436,"1","4","p2","Day33","Empty","F_5",33,20.8850892944003,"F_5_1","F_5_1_4","p5","p7"
"23974","F","5",236,30,"F_5_1_4",7,10,6,1296.24893271923,"1","4","p2","Day33","Empty","F_5",33,91.5863390671597,"F_5_1","F_5_1_4","p5","p7"
"23975","F","5",236,31,"F_5_1_4",18,17,2,1442.22455567122,"1","4","p2","Day33","Empty","F_5",33,101.900232148772,"F_5_1","F_5_1_4","p5","p7"
"23976","F","5",236,32,"F_5_1_4",6,11,3,801.619420289993,"1","4","p2","Day33","Empty","F_5",33,56.6383401955723,"F_5_1","F_5_1_4","p5","p7"
"23977","F","5",236,33,"F_5_1_4",13,10,3,349.433554947376,"1","4","p2","Day33","Empty","F_5",33,24.689192976011,"F_5_1","F_5_1_4","p5","p7"
"23978","F","5",236,34,"F_5_1_4",5,4,3,596.90159791708,"1","4","p2","Day33","Empty","F_5",33,42.174022872198,"F_5_1","F_5_1_4","p5","p7"
"23979","F","5",236,35,"F_5_1_4",9,5,6,922.234648108482,"1","4","p2","Day33","Empty","F_5",33,65.1603970882043,"F_5_1","F_5_1_4","p5","p7"
"23980","F","5",236,36,"F_5_1_4",3,2,3,427.475186884403,"1","4","p2","Day33","Empty","F_5",33,30.2032166974771,"F_5_1","F_5_1_4","p5","p7"
"23981","F","5",236,37,"F_5_1_4",3,3,2,257.036585509777,"1","4","p2","Day33","Empty","F_5",33,18.160894315091,"F_5_1","F_5_1_4","p5","p7"
"23982","F","5",236,38,"F_5_1_4",3,3,2,161.722873389721,"1","4","p2","Day33","Empty","F_5",33,11.4265134908269,"F_5_1","F_5_1_4","p5","p7"
"23983","F","5",236,39,"F_5_1_4",2,5,4,609.173674821854,"1","4","p2","Day33","Empty","F_5",33,43.041105242018,"F_5_1","F_5_1_4","p5","p7"
"23984","F","5",236,40,"F_5_1_4",6,9,4,444.759460866451,"1","4","p2","Day33","Empty","F_5",33,31.4244353519286,"F_5_1","F_5_1_4","p5","p7"
"23985","F","5",236,41,"F_5_1_4",5,2,3,313.563493967056,"1","4","p2","Day33","Empty","F_5",33,22.1547973947458,"F_5_1","F_5_1_4","p5","p7"
"23986","F","5",236,42,"F_5_1_4",6,11,5,877.021441817284,"1","4","p2","Day33","Empty","F_5",33,61.9658625067852,"F_5_1","F_5_1_4","p5","p7"
"23987","F","5",236,43,"F_5_1_4",5,11,2,961.820431053638,"1","4","p2","Day33","Empty","F_5",33,67.9573266343283,"F_5_1","F_5_1_4","p5","p7"
"23988","F","5",236,44,"F_5_1_4",3,0,4,211.208158195019,"1","4","p2","Day33","Empty","F_5",33,14.9228913536079,"F_5_1","F_5_1_4","p5","p7"
"23989","F","5",236,45,"F_5_1_4",8,24,4,1476.63876652718,"1","4","p2","Day33","Empty","F_5",33,104.331764784692,"F_5_1","F_5_1_4","p5","p7"
"23990","F","5",236,46,"F_5_1_4",8,8,4,860.352394878864,"1","4","p2","Day33","Empty","F_5",33,60.7881126577451,"F_5_1","F_5_1_4","p5","p7"
"23991","F","5",236,47,"F_5_1_4",8,15,4,969.577792167664,"1","4","p2","Day33","Empty","F_5",33,68.5054222102028,"F_5_1","F_5_1_4","p5","p7"
"23992","F","5",236,48,"F_5_1_4",18,17,6,889.229593217373,"1","4","p2","Day33","Empty","F_5",33,62.828428226447,"F_5_1","F_5_1_4","p5","p7"
"23993","F","5",236,49,"F_5_1_4",4,2,4,317.634566128254,"1","4","p2","Day33","Empty","F_5",33,22.4424385922897,"F_5_1","F_5_1_4","p5","p7"
"23994","F","5",236,50,"F_5_1_4",4,21,3,696.097559869289,"1","4","p2","Day33","Empty","F_5",33,49.1827036711784,"F_5_1","F_5_1_4","p5","p7"
"23995","F","5",236,51,"F_5_1_4",7,17,3,912.661050915718,"1","4","p2","Day33","Empty","F_5",33,64.4839755333186,"F_5_1","F_5_1_4","p5","p7"
"23996","F","5",236,52,"F_5_1_4",4,8,2,499.78384488821,"1","4","p2","Day33","Empty","F_5",33,35.3121777174376,"F_5_1","F_5_1_4","p5","p7"
"23997","F","5",236,53,"F_5_1_4",6,5,3,497.386876285076,"1","4","p2","Day33","Empty","F_5",33,35.1428201398314,"F_5_1","F_5_1_4","p5","p7"
"23998","F","5",236,54,"F_5_1_4",9,8,5,858.648857295513,"1","4","p2","Day33","Empty","F_5",33,60.6677493796862,"F_5_1","F_5_1_4","p5","p7"
"23999","F","5",236,55,"F_5_1_4",0,0,0,0,"1","4","p2","Day33","Empty","F_5",33,0,"F_5_1","F_5_1_4","p5","p7"
"24000","F","5",236,56,"F_5_1_4",5,2,3,175.166525244713,"1","4","p2","Day33","Empty","F_5",33,12.3763733719142,"F_5_1","F_5_1_4","p5","p7"
"24001","F","5",236,57,"F_5_1_4",4,6,4,517.315807819366,"1","4","p2","Day33","Empty","F_5",33,36.5508968098865,"F_5_1","F_5_1_4","p5","p7"
"24002","F","5",236,58,"F_5_1_4",4,1,3,90.2548357844353,"1","4","p2","Day33","Empty","F_5",33,6.3769464212894,"F_5_1","F_5_1_4","p5","p7"
"24003","F","5",236,59,"F_5_1_4",11,15,3,1247.96466976404,"1","4","p2","Day33","Empty","F_5",33,88.174819283421,"F_5_1","F_5_1_4","p5","p7"
"24004","F","5",236,60,"F_5_1_4",10,13,3,1394.78089934587,"1","4","p2","Day33","Empty","F_5",33,98.5481053426321,"F_5_1","F_5_1_4","p5","p7"
"24005","F","5",236,61,"F_5_1_4",4,3,3,425.51681637764,"1","4","p2","Day33","Empty","F_5",33,30.0648482246289,"F_5_1","F_5_1_4","p5","p7"
"24006","F","5",236,62,"F_5_1_4",2,0,3,123.095456123352,"1","4","p2","Day33","Empty","F_5",33,8.69729717616048,"F_5_1","F_5_1_4","p5","p7"
"24007","F","5",236,63,"F_5_1_4",6,8,3,576.889405310154,"1","4","p2","Day33","Empty","F_5",33,40.7600633993594,"F_5_1","F_5_1_4","p5","p7"
"24008","F","5",236,64,"F_5_1_4",1,0,1,92.2548363804817,"1","4","p2","Day33","Empty","F_5",33,6.51825626394422,"F_5_1","F_5_1_4","p5","p7"
"24009","F","5",236,65,"F_5_1_4",1,0,1,19.1421359181404,"1","4","p2","Day33","Empty","F_5",33,1.35248570426264,"F_5_1","F_5_1_4","p5","p7"
"24010","F","5",236,66,"F_5_1_4",0,0,1,5.82842725515366,"1","4","p2","Day33","Empty","F_5",33,0.411806946447377,"F_5_1","F_5_1_4","p5","p7"
"24011","F","5",236,67,"F_5_1_4",2,1,2,114.811184108257,"1","4","p2","Day33","Empty","F_5",33,8.11197276311936,"F_5_1","F_5_1_4","p5","p7"
"24012","F","5",236,68,"F_5_1_4",4,4,6,402.989903986454,"1","4","p2","Day33","Empty","F_5",33,28.4732114762249,"F_5_1","F_5_1_4","p5","p7"
"24013","F","5",236,69,"F_5_1_4",5,4,4,372.404115319252,"1","4","p2","Day33","Empty","F_5",33,26.3121756282459,"F_5_1","F_5_1_4","p5","p7"
"24014","F","5",236,70,"F_5_1_4",8,11,3,718.050877332687,"1","4","p2","Day33","Empty","F_5",33,50.7338131271638,"F_5_1","F_5_1_4","p5","p7"
"24015","F","5",236,71,"F_5_1_4",5,5,4,725.967616260052,"1","4","p2","Day33","Empty","F_5",33,51.2931695265452,"F_5_1","F_5_1_4","p5","p7"
"24016","F","5",236,72,"F_5_1_4",8,6,3,433.01429271698,"1","4","p2","Day33","Empty","F_5",33,30.5945816676662,"F_5_1","F_5_1_4","p5","p7"
"24017","F","5",236,73,"F_5_1_4",11,10,3,700.558451473713,"1","4","p2","Day33","Empty","F_5",33,49.497887522607,"F_5_1","F_5_1_4","p5","p7"
"24018","F","5",236,74,"F_5_1_4",5,2,3,276.521866500378,"1","4","p2","Day33","Empty","F_5",33,19.5376249002266,"F_5_1","F_5_1_4","p5","p7"
"24019","F","5",236,75,"F_5_1_4",14,14,4,1358.17282110453,"1","4","p2","Day33","Empty","F_5",33,95.961565225391,"F_5_1","F_5_1_4","p5","p7"
"24020","F","5",236,76,"F_5_1_4",2,0,3,140.225398361683,"1","4","p2","Day33","Empty","F_5",33,9.90761153665102,"F_5_1","F_5_1_4","p5","p7"
"24021","F","5",236,77,"F_5_1_4",12,12,3,583.239691495895,"1","4","p2","Day33","Empty","F_5",33,41.2087422365028,"F_5_1","F_5_1_4","p5","p7"
"24022","F","5",236,78,"F_5_1_4",4,2,4,352.40411823988,"1","4","p2","Day33","Empty","F_5",33,24.8990778291903,"F_5_1","F_5_1_4","p5","p7"
"24023","F","5",237,1,"F_5_2_1",0,0,0,6.41421359777451,"2","1","p2","Day33","Empty","F_5",33,0.453195622065137,"F_5_2","F_5_2_1","p5","p7"
"24024","F","5",237,2,"F_5_2_1",2,0,4,21.3137087225914,"2","1","p2","Day33","Empty","F_5",33,1.50591796419149,"F_5_2","F_5_2_1","p5","p7"
"24025","F","5",237,3,"F_5_2_1",3,0,3,52.6984862685204,"2","1","p2","Day33","Empty","F_5",33,3.72340629171432,"F_5_2","F_5_2_1","p5","p7"
"24026","F","5",237,4,"F_5_2_1",9,11,3,568.031537532806,"2","1","p2","Day33","Empty","F_5",33,40.1342116349407,"F_5_2","F_5_2_1","p5","p7"
"24027","F","5",237,5,"F_5_2_1",5,5,3,141.124894022942,"2","1","p2","Day33","Empty","F_5",33,9.9711653128911,"F_5_2","F_5_2_1","p5","p7"
"24028","F","5",237,6,"F_5_2_1",1,1,1,89.2253974676132,"2","1","p2","Day33","Empty","F_5",33,6.3042115596796,"F_5_2","F_5_2_1","p5","p7"
"24029","F","5",237,7,"F_5_2_1",8,6,3,440.68839007616,"2","1","p2","Day33","Empty","F_5",33,31.136794251246,"F_5_2","F_5_2_1","p5","p7"
"24030","F","5",237,8,"F_5_2_1",5,3,5,340.521866083145,"2","1","p2","Day33","Empty","F_5",33,24.059538488066,"F_5_2","F_5_2_1","p5","p7"
"24031","F","5",237,9,"F_5_2_1",4,2,2,123.083264172077,"2","1","p2","Day33","Empty","F_5",33,8.69643575505905,"F_5_2","F_5_2_1","p5","p7"
"24032","F","5",237,10,"F_5_2_1",5,4,2,371.516815185547,"2","1","p2","Day33","Empty","F_5",33,26.2494835257888,"F_5_2","F_5_2_1","p5","p7"
"24033","F","5",237,11,"F_5_2_1",9,12,3,792.15138065815,"2","1","p2","Day33","Empty","F_5",33,55.9693767996262,"F_5_2","F_5_2_1","p5","p7"
"24034","F","5",237,12,"F_5_2_1",4,2,2,210.225399792194,"2","1","p2","Day33","Empty","F_5",33,14.8534546566662,"F_5_2","F_5_2_1","p5","p7"
"24035","F","5",237,13,"F_5_2_1",3,3,1,286.149283111095,"2","1","p2","Day33","Empty","F_5",33,20.2178490607205,"F_5_2","F_5_2_1","p5","p7"
"24036","F","5",237,14,"F_5_2_1",8,12,3,590.32800501585,"2","1","p2","Day33","Empty","F_5",33,41.709566321342,"F_5_2","F_5_2_1","p5","p7"
"24037","F","5",237,15,"F_5_2_1",2,1,1,55.2548344731331,"2","1","p2","Day33","Empty","F_5",33,3.90402481916819,"F_5_2","F_5_2_1","p5","p7"
"24038","F","5",237,16,"F_5_2_1",3,2,4,453.717828929424,"2","1","p2","Day33","Empty","F_5",33,32.0573879540054,"F_5_2","F_5_2_1","p5","p7"
"24039","F","5",237,17,"F_5_2_1",10,11,3,1280.62866592407,"2","1","p2","Day33","Empty","F_5",33,90.4826906745474,"F_5_2","F_5_2_1","p5","p7"
"24040","F","5",237,18,"F_5_2_1",10,8,3,601.747266173363,"2","1","p2","Day33","Empty","F_5",33,42.5163930795901,"F_5_2","F_5_2_1","p5","p7"
"24041","F","5",237,19,"F_5_2_1",4,4,3,132.053826391697,"2","1","p2","Day33","Empty","F_5",33,9.33024993405756,"F_5_2","F_5_2_1","p5","p7"
"24042","F","5",237,20,"F_5_2_1",2,0,2,119.597982048988,"2","1","p2","Day33","Empty","F_5",33,8.45018349423727,"F_5_2","F_5_2_1","p5","p7"
"24043","F","5",237,21,"F_5_2_1",0,0,2,132.669050514698,"2","1","p2","Day33","Empty","F_5",33,9.37371853311228,"F_5_2","F_5_2_1","p5","p7"
"24044","F","5",237,22,"F_5_2_1",8,12,5,973.347346544266,"2","1","p2","Day33","Empty","F_5",33,68.7717596987463,"F_5_2","F_5_2_1","p5","p7"
"24045","F","5",237,23,"F_5_2_1",17,26,1,1010.07526892424,"2","1","p2","Day33","Empty","F_5",33,71.3667673916497,"F_5_2","F_5_2_1","p5","p7"
"24046","F","5",237,24,"F_5_2_1",8,14,5,817.666099011898,"2","1","p2","Day33","Empty","F_5",33,57.772116680343,"F_5_2","F_5_2_1","p5","p7"
"24047","F","5",237,25,"F_5_2_1",6,5,3,288.421360492706,"2","1","p2","Day33","Empty","F_5",33,20.3783824615253,"F_5_2","F_5_2_1","p5","p7"
"24048","F","5",237,26,"F_5_2_1",3,4,1,260.225400865078,"2","1","p2","Day33","Empty","F_5",33,18.3861997460011,"F_5_2","F_5_2_1","p5","p7"
"24049","F","5",237,27,"F_5_2_1",1,0,2,69.1837676763535,"2","1","p2","Day33","Empty","F_5",33,4.88817220551769,"F_5_2","F_5_2_1","p5","p7"
"24050","F","5",237,28,"F_5_2_1",4,3,1,261.45079857111,"2","1","p2","Day33","Empty","F_5",33,18.4727800987127,"F_5_2","F_5_2_1","p5","p7"
"24051","F","5",237,29,"F_5_2_1",4,11,3,431.818332850933,"2","1","p2","Day33","Empty","F_5",33,30.510081242603,"F_5_2","F_5_2_1","p5","p7"
"24052","F","5",237,30,"F_5_2_1",0,0,0,0,"2","1","p2","Day33","Empty","F_5",33,0,"F_5_2","F_5_2_1","p5","p7"
"24053","F","5",237,31,"F_5_2_1",2,5,1,137.669049859047,"2","1","p2","Day33","Empty","F_5",33,9.72699298814036,"F_5_2","F_5_2_1","p5","p7"
"24054","F","5",237,32,"F_5_2_1",3,4,3,249.267030656338,"2","1","p2","Day33","Empty","F_5",33,17.6119371917742,"F_5_2","F_5_2_1","p5","p7"
"24055","F","5",237,33,"F_5_2_1",3,4,3,444.901596188545,"2","1","p2","Day33","Empty","F_5",33,31.4344779089361,"F_5_2","F_5_2_1","p5","p7"
"24056","F","5",237,34,"F_5_2_1",3,4,2,236.350293576717,"2","1","p2","Day33","Empty","F_5",33,16.699306421592,"F_5_2","F_5_2_1","p5","p7"
"24057","F","5",237,35,"F_5_2_1",8,11,3,751.553403377533,"2","1","p2","Day33","Empty","F_5",33,53.1009307636758,"F_5_2","F_5_2_1","p5","p7"
"24058","F","5",237,36,"F_5_2_1",9,5,4,367.019342303276,"2","1","p2","Day33","Empty","F_5",33,25.9317150278222,"F_5_2","F_5_2_1","p5","p7"
"24059","F","5",237,37,"F_5_2_1",7,11,4,446.67114418745,"2","1","p2","Day33","Empty","F_5",33,31.5595051463228,"F_5_2","F_5_2_1","p5","p7"
"24060","F","5",237,38,"F_5_2_1",3,1,3,62.2842717170715,"2","1","p2","Day33","Empty","F_5",33,4.40068900659716,"F_5_2","F_5_2_1","p5","p7"
"24061","F","5",237,39,"F_5_2_1",2,2,2,75.911689043045,"2","1","p2","Day33","Empty","F_5",33,5.36353281870977,"F_5_2","F_5_2_1","p5","p7"
"24062","F","5",237,40,"F_5_2_1",1,0,1,76.3137092590332,"2","1","p2","Day33","Empty","F_5",33,5.39193751697719,"F_5_2","F_5_2_1","p5","p7"
"24063","F","5",237,41,"F_5_2_1",6,7,3,216.663999140263,"2","1","p2","Day33","Empty","F_5",33,15.3083732514864,"F_5_2","F_5_2_1","p5","p7"
"24064","F","5",237,42,"F_5_2_1",3,2,4,167.651805698872,"2","1","p2","Day33","Empty","F_5",33,11.8454216118412,"F_5_2","F_5_2_1","p5","p7"
"24065","F","5",237,43,"F_5_2_1",1,1,1,37.7989906668663,"2","1","p2","Day33","Empty","F_5",33,2.67068391589709,"F_5_2","F_5_2_1","p5","p7"
"24066","F","5",237,44,"F_5_2_1",9,12,4,771.423463642597,"2","1","p2","Day33","Empty","F_5",33,54.5048478900749,"F_5_2","F_5_2_1","p5","p7"
"24067","F","5",237,45,"F_5_2_1",0,0,2,44.284271478653,"2","1","p2","Day33","Empty","F_5",33,3.12890078488077,"F_5_2","F_5_2_1","p5","p7"
"24068","F","5",237,46,"F_5_2_1",7,9,2,359.132038533688,"2","1","p2","Day33","Empty","F_5",33,25.3744383665779,"F_5_2","F_5_2_1","p5","p7"
"24069","F","5",237,47,"F_5_2_1",6,9,5,757.310763895512,"2","1","p2","Day33","Empty","F_5",33,53.5077164968955,"F_5_2","F_5_2_1","p5","p7"
"24070","F","5",237,48,"F_5_2_1",4,6,3,120.953319311142,"2","1","p2","Day33","Empty","F_5",33,8.54594471332777,"F_5_2","F_5_2_1","p5","p7"
"24071","F","5",237,49,"F_5_2_1",12,21,2,1182.56770068407,"2","1","p2","Day33","Empty","F_5",33,83.5542029550755,"F_5_2","F_5_2_1","p5","p7"
"24072","F","5",237,50,"F_5_2_1",6,11,3,708.938178122044,"2","1","p2","Day33","Empty","F_5",33,50.0899562732397,"F_5_2","F_5_2_1","p5","p7"
"24073","F","5",237,51,"F_5_2_1",8,13,6,759.636664390564,"2","1","p2","Day33","Empty","F_5",33,53.6720527644128,"F_5_2","F_5_2_1","p5","p7"
