"","logFC.stage9","logFC.stage15","logFC.stage21","logFC.stage27","logFC.stage33","logFC.stage40","logCPM","LR","PValue","FDR"
"ENSG00000006638.TBXA2R",-3.71819377531467,-3.16277209943141,-4.14670472844933,-4.05356081228938,-0.868286153474012,-0.698887560696853,-3.57773143113596,58.3425863833007,9.76569183105081e-11,1.72720246073198e-10
"ENSG00000226800.CACTIN-AS1",-1.5502148972036,-2.44043932536496,-2.60452474827564,-3.16259202621061,-2.8652667831059,-1.09952424563072,-3.86038524759878,30.1013205866394,3.76027496801914e-05,5.27361483002876e-05
"ENSG00000105298.CACTIN",-1.50106930133425,-1.40638982824715,-1.35233535808691,-1.37119309638458,-1.59205148729931,-1.57963232640246,4.73865007169229,333.907392595591,4.38829178470569e-69,2.10231829838251e-68
"ENSG00000186111.PIP5K1C",0.677950361021296,0.946233120269887,1.1191046029104,1.390958731406,1.17632071413827,1.38469846795153,5.88230758859164,60.4027240687086,3.72801892564152e-11,6.69491227839711e-11
"ENSG00000105289.TJP3",-4.82436833612617,-4.69026109418073,-4.02121068060246,-3.04743679125524,-1.43445647783102,-0.780918875371771,2.01934228545309,386.758956695011,1.9617423306335e-80,1.05660298514043e-79
"ENSG00000011132.APBA3",-1.21875296543689,-1.15213994504394,-1.1929317474577,-1.14909544835959,-1.42036446042292,-1.33335562869112,3.29975654580364,92.8840923122566,7.62018239489226e-18,1.65039345813892e-17
"ENSG00000267138.ENSG00000267138",-0.352002078718481,-1.38126645507304,-0.385651283509159,-0.680943663842298,-0.807185253269682,-0.882754894196293,-2.37949988637414,4.49887890613781,0.609488820970011,0.630409325933364
"ENSG00000183617.MRPL54",-1.0409499493462,-1.05700096117028,-0.908367061797119,-0.782003967914619,-0.895768373787302,-0.899546022655497,3.79039686249414,65.0745326379995,4.16539373421245e-12,7.70254980049079e-12
"ENSG00000007264.MATK",-3.94688410910293,-2.56489855301812,-2.01470219602972,-1.61167986961587,-1.01599643521645,-1.0263586334907,3.38422537909312,795.723538055767,1.29254808125923e-168,1.48023391327548e-167
"ENSG00000105278.ZFR2",0.206752003494347,0.511629687451874,0.519551561800253,0.47141321239323,0.547387685270467,0.55402459716085,4.83510722136773,30.452304283404,3.22413794538002e-05,4.53568372117867e-05
"ENSG00000167654.ATCAY",2.43184299624715,2.70904655844498,2.80152132499292,2.85333836510054,2.70509902433391,2.6911749550338,8.27925320017633,1020.17737530215,3.86600023187396e-217,5.9539561330675e-216
"ENSG00000077009.NMRK2",-7.25022774451044,-7.71870972614917,-8.85052324275339,-7.90699848049656,-6.37913800882067,-5.86197473567116,2.28845721961298,2208.64967220426,0,0
"ENSG00000167657.DAPK3",-0.760855401109307,-0.85125526080832,-0.850473751317271,-0.725677991509016,-0.763143166447878,-0.645512688193507,5.2133431218981,115.287256574291,1.58938185616243e-22,3.83394981788538e-22
"ENSG00000283928.MIR637",-2.03872083469349,-1.57473139248628,-1.64767038195707,-1.76471218651588,-1.45486520591324,-2.30492398987213,-1.82339331976027,18.8442070565905,0.00443499557028976,0.00551127850809428
"ENSG00000167658.EEF2",-0.872526728556103,-0.979105693768028,-1.00716801995993,-1.04315898587517,-0.838653682706785,-0.803029641985365,10.9440419877917,138.049381022635,2.58534649295526e-27,6.86297177941875e-27
"ENSG00000206775.SNORD37",-2.95449077849999,-2.62673265610132,-2.85594184468226,-2.72803003620083,-2.32819812465,-3.09798308730807,-1.33159337119734,75.3752780792141,3.21270502441531e-14,6.32973388039192e-14
