"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"29","Mean1",364,0.234025509248663,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",363,367,-0.0137117413287281,-0.00363080252179526,1.964,0.491,1.473,-0.00867127192526165,42.1787466547054,178.724,178.233,180.197
"29","Mean1",399,0.329685191735503,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",398,404,-0.0245833420028713,0.00367241630427992,2.946,0.491,2.455,-0.0104554628492957,59.1137073483332,195.909,195.418,198.364
"29","Mean1",43,0.19875782859283,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",42,47,0.0232204906264955,0.0109132144566281,2.455,0.491,1.964,0.0170668525415618,31.5764288724565,21.113,20.622,23.077
"29","Mean1",430,0.246551257776576,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",429,434,-0.0230644389421776,-0.00164374440814799,2.455,0.491,1.964,-0.0123540916751628,44.9956653287749,211.13,210.639,213.094
"29","Mean1",469,0.345893760013316,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",466,473,-0.0355173633507418,-0.00478558498574721,3.437,1.473,1.964,-0.0201514741682445,63.6157147285856,230.279,228.806,232.243
"29","Mean1",526,0.282151848692287,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",525,532,-0.0283597927633632,-0.000322506814256943,3.437,0.491,2.946,-0.0143411497888101,51.5280961178719,258.266,257.775,261.212
"29","Mean1",556,0.234327209171678,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",555,561,-0.0268096793658059,0.00244480972097958,2.946,0.491,2.455,-0.0121824348224132,42.8413915160959,272.996,272.505,275.451
"29","Mean1",586,0.296914338028755,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",584,590,-0.016666319885146,-0.0103618318387049,2.946,0.982,1.964,-0.0135140758619255,53.9499591242366,287.726,286.744,289.69
"29","Mean1",73,0.250452549884522,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",71,78,0.009758431992676,-0.0191423399429892,3.437,0.982,2.455,-0.00469195397515658,44.3420606428467,35.843,34.861,38.298
"29","Mean9",10,0.378997229727419,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",4,17,0.00129963405041213,-0.00338588871028422,6.383,2.946,3.437,-0.00104312732993604,66.0479544118822,4.91,1.964,8.347
"29","Mean9",112,0.291143677964363,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",110,115,-0.0194004582920073,0.0314135230343034,2.455,0.982,1.473,0.00600653237114807,49.5545403101299,54.992,54.01,56.465
"29","Mean9",142,0.25614761106741,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",136,145,-0.033474127022128,0.0113974486131537,4.419,2.946,1.473,-0.0110383392044872,46.4347670855136,69.722,66.776,71.195
"29","Mean9",170,0.252513765860666,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",169,174,-0.043349635760457,-6.84017921270373e-05,2.455,0.491,1.964,-0.021709018776292,47.6577122457228,83.47,82.979,85.434
"29","Mean9",194,0.182256575122268,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",192,199,-0.0219569752727521,0.00866137692807544,3.437,0.982,2.455,-0.00664779917233834,32.8300594132226,95.254,94.272,97.709
"29","Mean9",237,0.309133349293751,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",233,242,-0.0171175484797703,0.015227948972263,4.419,1.964,2.455,-0.000944799753753624,53.8890859144194,116.367,114.403,118.822
"29","Mean9",263,0.382126611717227,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",262,268,-0.0143216252265809,0.0229060501385136,2.946,0.491,2.455,0.00429221245596637,65.6645767067376,129.133,128.642,131.588
"29","Mean9",310,0.260944286740313,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",308,315,-0.0157324121891994,0.00984985806628134,3.437,0.982,2.455,-0.00294127706145902,45.8611864878942,152.21,151.228,154.665
"29","Mean9",336,0.243493279523923,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",334,340,0.00100037620985661,-0.00149628920277709,2.946,0.982,1.964,-0.000247956496460237,42.3602644982795,164.976,163.994,166.94
"29","Mean9",364,0.33277471869763,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",363,371,-0.00340298915831591,-0.0120387154143439,3.928,0.491,3.437,-0.00772085228632989,59.1753889611318,178.724,178.233,182.161
"29","Mean9",399,0.354004924929033,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",396,406,-0.021512363623927,0.000837921953555174,4.91,1.473,3.437,-0.0103372208351859,63.3197316729465,195.909,194.436,199.346
"29","Mean9",43,0.25865282670406,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",40,48,-0.00884093163240882,0.0205718389821813,3.928,1.473,2.455,0.00586545367488622,43.9324102813917,21.113,19.64,23.568
"29","Mean9",430,0.266339478094326,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",429,435,-0.019810869044769,-0.0109955880844078,2.946,0.491,2.455,-0.0154032285645884,48.9646141514385,211.13,210.639,213.585
"29","Mean9",469,0.321060911795889,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",467,476,-0.0248811518861794,-0.00428366223195052,4.419,0.982,3.437,-0.014582407059065,58.3321066058235,230.279,229.297,233.716
"29","Mean9",526,0.310945996785116,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",524,530,-0.00948219843359904,0.00614761106740992,2.946,0.982,1.964,-0.00166729368309456,54.3296730833162,258.266,257.284,260.23
"29","Mean9",556,0.284012791135128,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",553,560,-0.0200160744211499,0.00342863983036352,3.437,1.473,1.964,-0.00829371729539319,50.8005178518498,272.996,271.523,274.96
"29","Mean9",586,0.298907281370772,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",584,590,-0.0103115701631383,0.0201272273333561,2.946,0.982,1.964,0.00490782858510891,51.0947379511467,287.726,286.744,289.69
"29","Mean9",73,0.260132015458805,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_4_261021.csv",68,75,-0.00981565717021783,0.0323454974520333,3.437,2.455,0.982,0.0112649201409077,43.2510975767065,35.843,33.388,36.825
"30","Mean2",121,0.452961357890935,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",120,127,0.00246478873239433,0.0304712892741062,3.437,0.491,2.946,0.0164680390032503,88.3004884143765,59.411,58.92,62.357
"30","Mean2",151,0.407051282051282,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",150,155,-0.00512820512820524,0.0660166124954857,2.455,0.491,1.964,0.0304442036836402,76.1857914455982,74.141,73.65,76.105
"30","Mean2",196,0.383622246298303,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",193,203,-0.0376399422174071,0.000740339472733781,4.91,1.473,3.437,-0.0184498013723367,81.3372316386389,96.236,94.763,99.673
"30","Mean2",228,0.361728060671722,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",226,236,-0.0290538100397256,-0.0115745756590828,4.91,0.982,3.928,-0.0203141928494042,77.2853011056622,111.948,110.966,115.876
"30","Mean2",23,0.471578187071145,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",22,34,0.00905561574575659,0.00490249187432279,5.892,0.491,5.401,0.00697905381003969,93.9861587993919,11.293,10.802,16.694
"30","Mean2",262,0.444492596605273,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",260,270,-0.0208107620079452,-0.0177591188154568,4.91,0.982,3.928,-0.019284940411701,93.8199538507776,128.642,127.66,132.57
"30","Mean2",297,0.539192849404117,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",295,303,-0.0242145178764897,0.0242596605272661,3.928,0.982,2.946,2.25713253882067e-05,109.071540921151,145.827,144.845,148.773
"30","Mean2",334,0.543336944745395,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",332,342,-0.0395901047309498,-0.00147165041531249,4.91,0.982,3.928,-0.0205308775731312,114.067734733618,163.994,163.012,167.922
"30","Mean2",360,0.451029252437703,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",359,370,-0.0251263994221741,-0.00165222101841826,5.401,0.491,4.91,-0.0133893102202962,93.9496302392569,176.76,176.269,181.67
"30","Mean2",388,0.356572769953051,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",386,396,-0.0200613940050561,-0.00940772842181294,4.91,0.982,3.928,-0.0147345612134345,75.1136782056354,190.508,189.526,194.436
"30","Mean2",416,0.405182376309137,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",414,423,-0.0289815817984833,-0.00116468039003255,4.419,0.982,3.437,-0.0150731310942579,85.0156576442351,204.256,203.274,207.693
"30","Mean2",475,0.442551462621885,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",472,481,-0.0308866016612496,0.0158811845431564,4.419,1.473,2.946,-0.00750270855904661,91.0437832805163,233.225,231.752,236.171
"30","Mean2",516,0.408468761285663,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",513,523,-0.0267425063199711,0.00384615384615386,4.91,1.473,3.437,-0.0114481762369086,84.947166593982,253.356,251.883,256.793
"30","Mean2",541,0.37221921271217,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",538,545,-0.0370711448176238,0.0474449259660527,3.437,1.473,1.964,0.00518689057421446,74.2488645444389,265.631,264.158,267.595
"30","Mean2",585,0.460193210545323,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",583,594,-0.026300108342362,0.00102022390754785,5.401,0.982,4.419,-0.0126399422174071,95.6518611415487,287.235,286.253,291.654
"30","Mean2",70,0.482963163596966,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",69,82,-0.0147977609245216,-0.000957024196460895,6.383,0.491,5.892,-0.00787739256049124,99.2946718010133,34.37,33.879,40.262
"30","Mean2",96,0.485274467316721,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",94,108,-0.00223907547851214,-0.003602383531961,6.874,0.982,5.892,-0.00292072950523657,98.7595283950353,47.136,46.154,53.028
"30","Mean7",121,0.321729292443857,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",120,127,0.0112936653350554,-0.00388470048759004,3.437,0.491,2.946,0.00370448242373269,64.3348817439565,59.411,58.92,62.357
"30","Mean7",151,0.432092832327116,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",148,159,-0.0145375904844862,-0.00549665094764672,5.401,1.473,3.928,-0.0100171207160665,89.4367063533798,74.141,72.668,78.069
"30","Mean7",196,0.393676348381542,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",194,203,-0.0172308493276865,-0.00184222909720774,4.419,0.982,3.437,-0.00953653921244714,81.568018040344,96.236,95.254,99.673
"30","Mean7",228,0.336917670381161,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",226,233,-0.0337608506292614,0.00733888004485417,3.437,0.982,2.455,-0.0132109852922036,70.8293345305072,111.948,110.966,114.403
"30","Mean7",23,0.300623754743239,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",21,27,-0.0155488140650188,0.0244195476526596,2.946,0.982,1.964,0.00443536679382043,59.9174791157116,11.293,10.311,13.257
"30","Mean7",262,0.305199291142282,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",260,265,-0.0123949979475165,0.0449543948177294,2.455,0.982,1.473,0.0162796984351065,58.4470369753605,128.642,127.66,130.115
"30","Mean7",297,0.266912964687271,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",295,302,-0.0253907227745572,0.0163497832377176,3.437,0.982,2.455,-0.00452046976841982,54.9096716886894,145.827,144.845,148.282
"30","Mean7",334,0.364471009922006,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",331,340,-0.0378758297540024,0.0104025871304278,4.419,1.473,2.946,-0.0137366213117873,76.5095755533924,163.994,162.521,166.94
"30","Mean7",360,0.431712371970084,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",359,364,-0.0283142602549085,0.0464662241311987,2.455,0.491,1.964,0.00907598193814509,85.4972986908689,176.76,176.269,178.724
"30","Mean7",388,0.293555201794171,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",386,395,-0.0249501897295728,-0.00966169064568131,4.419,0.982,3.437,-0.0173059401876271,62.8857063287757,190.508,189.526,193.945
"30","Mean7",416,0.308142852851951,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",414,421,-0.0202645200692838,0.0073989527328066,3.437,0.982,2.455,-0.00643278366823862,63.6371306181287,204.256,203.274,206.711
"30","Mean7",475,0.348812062595741,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",473,480,-0.0141571301274542,0.0167302435947496,3.437,0.982,2.455,0.00128655673364767,70.3027299072409,233.225,232.243,235.68
"30","Mean7",516,0.293705383514052,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",514,521,-0.0374653330529942,0.0228376335365792,3.437,0.982,2.455,-0.0073138497582075,60.8947357723499,253.356,252.374,255.811
"30","Mean7",541,0.294015759068473,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",536,546,-0.0322390092011334,0.0175412248821073,4.91,2.455,2.455,-0.00734889215951303,60.9646121550525,265.631,263.176,268.086
"30","Mean7",585,0.298230859339801,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",583,591,-0.00461558485767777,0.0139668999489382,3.928,0.982,2.946,0.0046756575456302,59.3847982852538,287.235,286.253,290.181
"30","Mean7",70,0.407573163527869,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",67,74,-0.0511218574475116,0.0419006998468145,3.437,1.473,1.964,-0.00461057880034853,83.3827785882153,34.37,32.897,36.334
"30","Mean7",96,0.405290401385677,"Tiff_LV18_CA imaging_LV18_DAY27_CS2_5_261021.csv",95,102,-0.0075090859940528,-0.00935131509126054,3.437,0.491,2.946,-0.00843020054265667,83.6936778561821,47.136,46.645,50.082
"31","Mean7",121,0.468524042670471,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",119,127,-0.0272526831166305,-0.00929768814240788,3.928,0.982,2.946,-0.0182751856295192,598.088275237636,59.411,58.429,62.357
"31","Mean7",180,0.429849875166175,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",178,185,-0.0293845854544275,0.0075386660614117,3.437,0.982,2.455,-0.0109229596965079,541.539610683542,88.38,87.398,90.835
"31","Mean7",217,0.280487014039752,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",216,221,-0.0167147628157323,-0.0101326156739405,2.455,0.491,1.964,-0.0134236892448364,361.102761430495,106.547,106.056,108.511
"31","Mean7",276,0.387844103628287,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",273,279,-0.0270743490807691,0.0256638889789566,2.946,1.473,1.473,-0.000705230050906287,477.377093707538,135.516,134.043,136.989
"31","Mean7",30,0.266220291170844,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",29,35,0.0115592879608314,0.018879089523686,2.946,0.491,2.455,0.0152191887422587,308.383431416916,14.73,14.239,17.185
"31","Mean7",343,0.41622353360786,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",341,350,-0.0143477837942999,-0.000664699588210563,4.419,0.982,3.437,-0.00750624169125522,520.600271616092,168.413,167.431,171.85
"31","Mean7",412,0.336435264744982,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",410,416,-0.0241642618592135,0.00607956940436432,2.946,0.982,1.964,-0.00904234622742457,424.458578542307,202.292,201.31,204.256
"31","Mean7",437,0.111166953081936,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",436,439,-0.0107486787069162,0.0111864077040303,1.473,0.491,0.982,0.000218864498557066,136.312358533267,214.567,214.076,215.549
"31","Mean7",483,0.402013553386725,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",480,486,-0.0228429687753315,0.0393145488148892,2.946,1.473,1.473,0.00823579001977885,483.800814848325,237.153,235.68,238.626
"31","Mean7",512,0.127014363995979,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",511,513,-0.00851950325864922,0.0365584773515774,0.982,0.491,0.491,0.0140194870464641,138.827071072877,251.392,250.901,251.883
"31","Mean7",602,0.467518887195616,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_1_011121.csv",600,607,0.00804124379883913,0.0184170422489542,3.437,0.982,2.455,0.0132291430238967,558.146672702554,295.582,294.6,298.037
"32","Mean11",103,0.106053147134174,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",101,106,0.00573667554126687,-0.00304415532224843,2.455,0.982,1.473,0.00134626010950922,29.2181885305539,50.573,49.591,52.046
"32","Mean11",167,0.190033656502738,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",165,172,-0.0119455467925855,0.00830863515346359,3.437,0.982,2.455,-0.00181845581956093,53.5358403549662,81.997,81.015,84.452
"32","Mean11",237,0.118249861857638,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",236,240,-0.00635957200984574,0.000984578289044045,1.964,0.491,1.473,-0.00268749686040085,33.7472600687529,116.367,115.876,117.84
"32","Mean11",323,0.137177877128648,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",320,326,-0.00207967046767462,0.0139649369568494,2.946,1.473,1.473,0.00594263324458737,36.6208585377433,158.593,157.12,160.066
"32","Mean11",381,0.13552016878485,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",379,383,-0.0141055909981413,0.0265333802180138,1.964,0.982,0.982,0.00621389460993625,36.0825844830641,187.071,186.089,188.053
"32","Mean11",421,0.106354548651228,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",419,422,0.00375747224594373,0.0533983021047872,1.473,0.982,0.491,0.0285778871753655,21.7033780953064,206.711,205.729,207.202
"32","Mean11",454,0.111960616868438,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",451,459,-0.00695232832671917,0.00843924247752051,3.928,1.473,2.455,0.000743457075400665,31.0348634650961,222.914,221.441,225.369
"32","Mean11",484,0.0949113377203999,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",481,488,-0.00989601647661626,0.0069121414577787,3.437,1.473,1.964,-0.00149193750941878,26.9010869358022,237.644,236.171,239.608
"32","Mean11",533,0.138544230672628,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",531,538,-0.00527452654845021,0.00166775506103378,3.437,0.982,2.455,-0.00180338574370822,39.1636427439621,261.703,260.721,264.158
"32","Mean11",57,0.122429296227458,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",52,64,-0.0214396945797961,-0.0156628321695886,5.892,2.455,3.437,-0.0185512633746923,39.3402639181537,27.987,25.532,31.424
"32","Mean11",598,0.202742753805194,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",596,604,-0.020244135228814,-0.00303410860501324,3.928,0.982,2.946,-0.0116391219169136,59.8227131029768,293.618,292.636,296.564
"32","Mean18",103,0.14,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",101,105,-0.015358606557377,0.0673463114754099,1.964,0.982,0.982,0.0259938524590165,31.8131233498513,50.573,49.591,51.555
"32","Mean18",167,0.201393442622951,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",166,171,0.00235655737704922,0.0554303278688526,2.455,0.491,1.964,0.0288934426229509,48.1356829979416,81.997,81.506,83.961
"32","Mean18",238,0.131813524590164,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",235,243,-0.0055840163934425,0.0156864754098361,3.928,1.473,2.455,0.00505122950819682,35.3726936356934,116.858,115.385,119.313
"32","Mean18",323,0.205020491803279,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",318,328,-0.0249385245901639,-0.0048975409836065,4.91,2.455,2.455,-0.0149180327868852,61.3732817316355,158.593,156.138,161.048
"32","Mean18",381,0.196178278688525,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",378,386,-0.0328073770491803,0.0063422131147541,3.928,1.473,2.455,-0.0132325819672131,58.4355640860911,187.071,185.598,189.526
"32","Mean18",421,0.213012295081967,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",419,429,-0.0252049180327868,0.00981557377049193,4.91,0.982,3.928,-0.00769467213114744,61.5877136765657,206.711,205.729,210.639
"32","Mean18",454,0.125625,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",452,458,-0.0206762295081967,0.0362090163934427,2.946,0.982,1.964,0.00776639344262298,32.8881421671016,222.914,221.932,224.878
"32","Mean18",485,0.0758913934426231,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",482,488,-0.0102459016393443,0.00802254098360657,2.946,1.473,1.473,-0.00111168032786885,21.4875104283102,238.135,236.662,239.608
"32","Mean18",534,0.0777561475409836,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",531,538,-0.0267110655737705,-0.00469262295081966,3.437,1.473,1.964,-0.0157018442622951,26.0792131424165,262.194,260.721,264.158
"32","Mean18",57,0.109754098360656,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",55,59,-0.0223975409836065,0.0429713114754099,1.964,0.982,0.982,0.0102868852459017,27.7560709517711,27.987,27.005,28.969
"32","Mean18",598,0.132868852459016,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",597,602,0.000942622950819659,0.0118545081967214,2.455,0.491,1.964,0.00639856557377054,35.2912094966199,293.618,293.127,295.582
"32","Mean6",102,0.0899745930853691,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",100,105,-0.0192212735777066,-0.000718216668013308,2.455,0.982,1.473,-0.00996974512285996,27.8892114865529,50.082,49.1,51.555
"32","Mean6",167,0.110569456040651,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",166,169,-0.0389273434063221,0.000628439584511596,1.473,0.491,0.982,-0.0191494519109052,36.1977288811321,81.997,81.506,82.979
"32","Mean6",237,0.136856186089939,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",236,240,-0.00171474229488183,-0.0147503748193236,1.964,0.491,1.473,-0.00823255855710273,40.4866424284017,116.367,115.876,117.84
"32","Mean6",322,0.198577930997334,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",320,326,-0.00530582563494837,-0.0139154479427581,2.946,0.982,1.964,-0.00961063678885324,58.0944863927616,158.102,157.12,160.066
"32","Mean6",380,0.0901002810022714,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",378,384,-0.0186197671182454,-0.00293571063050444,2.946,0.982,1.964,-0.0107777388743749,28.1497529637235,186.58,185.598,188.544
"32","Mean6",420,0.132914972124216,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",418,424,-0.00913032939211933,-0.000233420417104296,2.946,0.982,1.964,-0.00468187490461181,38.3960475947588,206.22,205.238,208.184
"32","Mean6",454,0.240099832116854,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",449,458,-0.0122007056478763,0.00191225187858542,4.419,2.455,1.964,-0.00514422688464543,68.4347262679691,222.914,220.459,224.878
"32","Mean6",532,0.255631267562642,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",530,534,-0.00382450375717096,0.0330559221453132,1.964,0.982,0.982,0.0146157091940711,67.2547740011677,261.212,260.23,262.194
"32","Mean6",57,0.101268550189879,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",54,62,-0.0230367996265274,-0.0152351710702326,3.928,1.473,2.455,-0.01913598534838,33.5985771257044,27.987,26.514,30.442
"32","Mean6",598,0.109806350830887,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",595,602,-0.0396635154910358,0.0063382620952176,3.437,1.473,1.964,-0.0166626266979091,35.2908441240575,293.618,292.145,295.582
"32","Mean9",103,0.378702013589579,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",101,111,-0.00277143321323782,0.0402144515907071,4.91,0.982,3.928,0.0187215091887346,100.451637363932,50.573,49.591,54.501
"32","Mean9",167,0.461577423331645,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",165,177,-0.0229264423398542,0.0353118818031519,5.892,0.982,4.91,0.00619271973164884,127.073934693339,81.997,81.015,86.907
"32","Mean9",238,0.345358805034452,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",236,247,-0.0102256328902225,0.0176702759009547,5.401,0.982,4.419,0.00372232150536612,95.3327853431164,116.858,115.876,121.277
"32","Mean9",274,0.10907023194029,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",272,276,-0.0245606322690392,0.032980055237531,1.964,0.982,0.982,0.00420971148424591,29.2610595459207,134.534,133.552,135.516
"32","Mean9",323,0.378587333594549,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",319,333,-0.027838568793662,0.00625961639541663,6.874,1.964,4.91,-0.0107894761991227,108.654601060742,158.593,156.629,163.503
"32","Mean9",381,0.339443228624127,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",377,385,-0.0248568889228681,0.0938846892649968,3.928,1.964,1.964,0.0345139001710643,85.0897477750251,187.071,185.107,189.035
"32","Mean9",421,0.332103708942173,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",417,425,-0.0335247852139259,0.096398092489416,3.928,1.964,1.964,0.031436653637745,83.9003713742522,206.711,204.747,208.675
"32","Mean9",454,0.276493468018616,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",453,462,-0.0108945995279007,0.0107130228691024,4.419,0.491,3.928,-9.07883293991309e-05,77.1801280335623,222.914,222.423,226.842
"32","Mean9",484,0.148338573571995,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",482,487,-0.0119171628169229,0.042985884803945,2.455,0.982,1.473,0.015534360993511,37.0586752317053,237.644,236.662,239.117
"32","Mean9",533,0.404935062452814,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",531,538,-0.0148988426877168,0.0868223129043665,3.437,0.982,2.455,0.0359617351083249,102.961061563769,261.703,260.721,264.158
"32","Mean9",57,0.359416661091945,"Tiff_LV18_CA imaging_LV18_DAY33_CS1_2_011121.csv",55,63,0.0244841789390189,0.103680272173855,3.928,0.982,2.946,0.0640822255564369,82.4123174916709,27.987,27.005,30.933
