"Table.ID","Cell.Trace","Peak.Time[Frame]","Peak.Intensity[df/F]","Table","Peak.Start[Frame]","Peak.Stop[Frame]","Start.Intensity[df/F]","Stop.Intensity[df/F]","Peak.Duration[s]","Duration.To.Peak[s]","Time.To.Decay[s]","Baseline.Intensity[df/F]","Amplitude","Peak.Time[s]","Peak.Start[s]","Peak.Stop[s]"
"48","Mean2",369,0.310983368512447,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",367,376,-0.038659600904178,-0.0204038861693687,4.419,0.982,3.437,-0.0295317435367734,35.5424623238078,181.179,180.197,184.616
"48","Mean2",399,0.258431760003593,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",397,404,-0.0255684795137797,0.00607775332704588,3.437,0.982,2.455,-0.00974536309336691,27.9919303328984,195.909,194.927,198.364
"48","Mean2",422,0.323550545650514,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",421,429,-0.0232331851319592,-0.0220505681052679,3.928,0.491,3.437,-0.0226418766186135,36.1350515436438,207.202,206.711,210.639
"48","Mean2",440,0.274471939042829,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",439,448,-0.0257032080358078,-0.0139069774404575,4.419,0.491,3.928,-0.0198050927381327,30.7162000884265,216.04,215.549,219.968
"48","Mean2",461,0.251021691292047,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",459,467,-0.0394754569542372,-0.0193634825825962,3.928,0.982,2.946,-0.0294194697684167,29.2720324247919,226.351,225.369,229.297
"48","Mean2",491,0.247892995613838,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",490,496,-0.0322824508615142,-0.0125072977949431,2.946,0.491,2.455,-0.0223948743282287,28.2122469578077,241.081,240.59,243.536
"48","Mean2",517,0.3263049954342,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",515,522,-0.0429110342659541,-0.00533674645589133,3.437,0.982,2.455,-0.0241238903609227,36.5772473227172,253.847,252.865,256.302
"48","Mean2",52,0.271118695827907,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",50,56,-0.00949087588509155,0.0257780572147123,2.946,0.982,1.964,0.00814359066481036,27.4489514168984,25.532,24.55,27.496
"48","Mean2",544,0.275205460996093,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",539,549,-0.0331881259262586,-0.00926632834837801,4.91,2.455,2.455,-0.0212272271373183,30.9412043010999,267.104,264.649,269.559
"48","Mean2",562,0.275587191808506,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",559,566,-0.0322824508615142,-0.0130686666367271,3.437,1.473,1.964,-0.0226755587491206,31.132223502484,275.942,274.469,277.906
"48","Mean2",583,0.26884328078921,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",580,588,-0.0376416520710768,0.0010029789973203,3.928,1.473,2.455,-0.0183193365368782,29.9736080601416,286.253,284.78,288.708
"48","Mean2",604,0.324381371536354,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",603,609,-0.0249322614930916,-0.0256657834463556,2.946,0.491,2.455,-0.0252990224697236,36.4991208599834,296.564,296.073,299.019
"48","Mean2",81,0.281560156285085,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",79,84,-0.0246553195311448,0.0556054550081586,2.455,0.982,1.473,0.0154750677385069,27.7735668695573,39.771,38.789,41.244
"48","Mean2",99,0.40269606742414,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",98,103,0.0100746994805467,0.0285100522447269,2.455,0.491,1.964,0.0192923758626368,40.0191086384554,48.609,48.118,50.573
"48","Mean3",119,0.13062057097557,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",117,123,0.010083432427468,0.00511422411709539,2.946,0.982,1.964,0.00759882827228169,12.8408270303397,58.429,57.447,60.393
"48","Mean3",141,0.208242698454132,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",139,144,-0.0113402360857334,0.0209596179316879,2.455,0.982,1.473,0.00480969092297729,21.2340355823909,69.231,68.249,70.704
"48","Mean3",174,0.150884113034987,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",172,179,0.00178852828291619,0.0112918974834924,3.437,0.982,2.455,0.00654021288320431,15.0664021985452,85.434,84.452,87.889
"48","Mean3",205,0.136788576621518,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",204,211,-0.0151396502218742,-0.0080725465742432,3.437,0.491,2.946,-0.0116060983980587,15.4892160708998,100.655,100.164,103.601
"48","Mean3",23,0.220279010412135,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",20,28,0.00881696104875437,0.0417645523362047,3.928,1.473,2.455,0.0252907566924795,20.3525847052984,11.293,9.82,13.748
"48","Mean3",233,0.165018320330249,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",232,238,0.00789852760617581,0.0213559944700639,2.946,0.491,2.455,0.0146272610381199,15.6975957001151,114.403,113.912,116.858
"48","Mean3",254,0.169272117327455,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",252,257,-0.0241402979591442,-0.00345137620000579,2.455,0.982,1.473,-0.013795837079575,19.1083615439303,124.714,123.732,126.187
"48","Mean3",280,0.174695708498893,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",278,284,-0.0368533503485213,0.0101414387501572,2.946,0.982,1.964,-0.0133559557991821,19.6285537902282,137.48,136.498,139.444
"48","Mean3",298,0.0874541991743767,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",296,302,0.0050755532353027,-0.00843991995127473,2.946,0.982,1.964,-0.00168218335798602,9.30392339644263,146.318,145.336,148.282
"48","Mean3",335,0.0782118584259018,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",332,338,-0.0401500430213559,0.0107118342566007,2.946,1.473,1.473,-0.0147191043823776,9.69999605729985,164.485,163.012,165.958
"48","Mean3",369,0.134149288939161,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",367,374,-0.0378201223933408,-0.00821756238096614,3.437,0.982,2.455,-0.0230188423871535,16.4049764268945,181.179,180.197,183.634
"48","Mean3",422,0.11256126917834,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",419,428,-0.03530651507681,-0.02185871593337,4.419,1.473,2.946,-0.02858261550509,14.7323893304082,207.202,205.729,210.148
"48","Mean3",440,0.117781838220366,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",439,448,-0.0181946498835039,-0.0201862002958322,4.419,0.491,3.928,-0.019190425089668,14.2969616790454,216.04,215.549,219.968
"48","Mean3",461,0.188008159556058,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",459,465,-0.0472944884325724,-0.0113015652039405,2.946,0.982,1.964,-0.0292980268182565,22.6820974125313,226.351,225.369,228.315
"48","Mean3",491,0.115761284646693,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",490,494,-0.0481742509933583,0.00170151879888243,1.964,0.491,1.473,-0.0232363660972379,14.5083686152228,241.081,240.59,242.554
"48","Mean3",517,0.126734147355395,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",516,520,-0.0485126212090451,0.00326768951149016,1.964,0.491,1.473,-0.0226224658487775,15.589621751805,253.847,253.356,255.32
"48","Mean3",52,0.143942689753183,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",50,56,0.00784052128348663,0.0224581146011583,2.946,0.982,1.964,0.0151493179423225,13.443261115771,25.532,24.55,27.496
"48","Mean3",544,0.122654369326257,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",539,546,-0.0453126057406924,0.0119396347535215,3.437,2.455,0.982,-0.0166864854935855,14.544191747606,267.104,264.649,268.086
"48","Mean3",562,0.158221912855168,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",559,566,-0.0487736496611464,-0.0230285101076016,3.437,1.473,1.964,-0.035901079884374,20.2622700475997,275.942,274.469,277.906
"48","Mean3",584,0.0791689627502732,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",580,587,-0.042228602917718,-0.016860504461653,3.437,1.964,1.473,-0.0295445536896855,11.3473555957698,286.744,284.78,288.217
"48","Mean3",604,0.135589779285942,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",603,606,-0.0317004553496331,0.0105861538907741,1.473,0.491,0.982,-0.0105571507294295,15.2545997813474,296.564,296.073,297.546
"48","Mean3",82,0.132844146678655,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",79,84,-0.019731817434767,0.033672670321065,2.455,1.473,0.982,0.00697042644314901,13.1385122149331,40.262,38.789,41.244
"48","Mean3",99,0.122374005433259,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",98,102,0.0226224658487775,0.0244013264112455,1.964,0.491,1.473,0.0235118961300115,10.3190803310219,48.609,48.118,50.082
"48","Mean4",119,0.561894642920037,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",117,128,-0.0184263357479132,-0.000604623313805421,5.401,0.982,4.419,-0.00951547953085932,59.6429410325781,58.429,57.447,62.848
"48","Mean4",141,0.590775678880449,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",140,153,-0.0246486727637743,-0.0194183875928949,6.383,0.491,5.892,-0.0220335301783346,63.9641162871677,69.231,68.74,75.123
"48","Mean4",157,0.58461204315719,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",155,165,-0.0203693485330549,0.0175047254540545,4.91,0.982,3.928,-0.00143231153950018,61.1704404880467,77.087,76.105,81.015
"48","Mean4",174,0.62297920800216,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",173,183,-0.0195475304366203,-0.00159080502952684,4.91,0.491,4.419,-0.0105691677330736,66.128839743313,85.434,84.943,89.853
"48","Mean4",205,0.633516090024302,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",204,214,-0.0541930333305939,0.0215375042558436,4.91,0.491,4.419,-0.0163277645373752,67.8297376528119,100.655,100.164,105.074
"48","Mean4",23,0.569067940876058,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",22,33,-0.0333071134226376,-0.00467262289115618,5.401,0.491,4.91,-0.0189898681568969,61.380601865193,11.293,10.802,16.203
"48","Mean4",233,0.826050459631121,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",232,245,-0.0455052420254295,0.00297028540568463,6.383,0.491,5.892,-0.0212674783098724,88.441789570858,114.403,113.912,120.295
"48","Mean4",254,0.72092231470937,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",252,263,-0.0259401012010285,0.00275896075231576,5.401,0.982,4.419,-0.0115905702243564,76.4586084235151,124.714,123.732,129.133
"48","Mean4",280,0.539505969921458,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",277,286,-0.0490977611327002,0.0319276330464796,4.419,1.473,2.946,-0.00858506404311027,57.2089291646083,137.48,136.007,140.426
"48","Mean4",298,0.578929758033272,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",296,307,-0.0225236859715652,-0.0105897131854844,5.401,0.982,4.419,-0.0165566995785248,62.1559931852473,146.318,145.336,150.737
"48","Mean4",335,0.375987649248036,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",332,339,-0.0416544372307078,0.0335653991100883,3.437,1.473,1.964,-0.00404451906030975,39.6671940421309,164.485,163.012,166.449
"48","Mean4",369,0.653392347699496,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",365,377,-0.0446129823778721,0.00676825903706395,5.892,1.964,3.928,-0.0189223616704041,70.1752121476107,181.179,179.215,185.107
"48","Mean4",399,0.581776770724491,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",397,410,-0.0509820726252392,-0.0155441022811324,6.383,0.982,5.401,-0.0332630874531858,64.1969481335688,195.909,194.927,201.31
"48","Mean4",422,0.342985782546932,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",420,429,-0.0504478908625569,-0.012532725970626,4.419,0.982,3.437,-0.0314903084165915,39.0872589299765,207.202,206.22,210.639
"48","Mean4",440,0.743035091632718,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",439,452,-0.0402103854326874,-0.0170820761473169,6.383,0.491,5.892,-0.0286462307900021,80.5469518317036,216.04,215.549,221.932
"48","Mean4",461,0.424774293529943,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",457,467,-0.0341406717775926,0.0094978691430785,4.91,1.964,2.946,-0.012321401317257,45.6234003023032,226.351,224.387,229.297
"48","Mean4",491,0.624294116956455,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",490,499,-0.06172440917149,0.0142878946194395,4.419,0.491,3.928,-0.0237182572760253,67.6385704526088,241.081,240.59,245.009
"48","Mean4",517,0.632923206969017,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",515,528,-0.0494675792760958,-0.00921023280932656,6.383,0.982,5.401,-0.0293389060427112,69.1259370503424,253.847,252.865,259.248
"48","Mean4",52,0.603232093170692,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",50,59,-0.0496730338002044,0.0227643612712351,4.419,0.982,3.437,-0.0134543362644846,64.368814799136,25.532,24.55,28.969
"48","Mean4",544,0.631578947368421,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",541,557,-0.0501602545288048,-0.0202167251722884,7.856,1.473,6.383,-0.0351884898505466,69.5961961085342,267.104,265.631,273.487
"48","Mean4",562,0.708377848480223,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",560,571,-0.0347805158669595,0.00699719407821348,5.401,0.982,4.419,-0.013891660894373,75.3894200762257,275.942,274.96,280.361
"48","Mean4",584,0.49117719572185,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",580,592,-0.034721814574357,-0.00576446693356187,5.892,1.964,3.928,-0.0202431407539595,53.3812961528507,286.744,284.78,290.672
"48","Mean4",82,0.51405308944903,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",80,88,-0.0363419702501849,0.0458868004273453,3.928,0.982,2.946,0.00477241508858018,53.1579613949212,40.262,39.28,43.208
"48","Mean4",99,0.691278161945126,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",97,108,-0.0306890357725678,0.0348392171595617,5.401,0.982,4.419,0.00207509069349697,71.9379943110214,48.609,47.627,53.028
"48","Mean5",23,0.0860479217194948,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",22,24,0.0314773772685456,0.0488207744417495,0.982,0.491,0.491,0.0401490758551475,4.7908534514733,11.293,10.802,11.784
"48","Mean5",52,0.0824830643137911,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",50,55,0.0065965543196454,0.0253094421677678,2.455,0.982,1.473,0.0159529982437066,6.94430961511811,25.532,24.55,27.005
"48","Mean6",100,0.527941778219442,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",97,105,-0.000175366808908641,0.0241202431753085,3.928,1.473,2.455,0.0119724381831999,53.8561143971411,49.1,47.627,51.555
"48","Mean6",119,0.389891564856492,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",117,124,0.0014248553223826,0.0109458116560474,3.437,0.982,2.455,0.00618533348921499,40.0506872946373,58.429,57.447,60.884
"48","Mean6",141,0.574340913076518,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",140,146,-0.0127652422984742,0.0174563044367803,2.946,0.491,2.455,0.00234553106915307,59.7040295569912,69.231,68.74,71.686
"48","Mean6",157,0.550870988484246,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",155,161,-0.00265242298474308,0.00828608172093306,2.946,0.982,1.964,0.00281682936809499,57.2050802226255,77.087,76.105,79.051
"48","Mean6",174,0.499890395744432,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",173,181,-0.00908984626176419,0.0101566610159585,3.928,0.491,3.437,0.00053340737709715,52.1221417703502,85.434,84.943,88.871
"48","Mean6",205,0.569540246682644,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",204,210,-0.027057637224528,0.0161702811714502,2.946,0.491,2.455,-0.00544367802653888,60.015969211426,100.655,100.164,103.11
"48","Mean6",23,0.588275267434384,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",22,29,-0.000226515461507029,0.0190272987665869,3.437,0.491,2.946,0.00940039165253992,60.4221009131046,11.293,10.802,14.239
"48","Mean6",233,0.391886362307827,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",232,238,-0.0258373765125387,2.92278014849119e-05,2.946,0.491,2.455,-0.0129040743555269,42.2514253701179,114.403,113.912,116.858
"48","Mean6",254,0.418695563219735,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",253,259,-0.0355775413573391,0.00187788624539666,2.946,0.491,2.455,-0.0168498275559712,45.4615818628221,124.714,124.223,127.169
"48","Mean6",280,0.761749576196879,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",277,286,-0.0216651078505875,-0.000759922838603971,4.419,1.473,2.946,-0.0112125153445957,80.6806366126077,137.48,136.007,140.426
"48","Mean6",298,0.534043081779389,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",295,303,-0.0205617583445373,0.00149061787572344,3.928,1.473,2.455,-0.00953557023440691,56.737933429615,146.318,144.845,148.773
"48","Mean6",335,0.611774419828141,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",333,345,-0.0247559478576022,-0.0132767288244579,5.892,0.982,4.91,-0.01901633834103,65.8410037120267,164.485,163.503,169.395
"48","Mean6",369,0.604182498392471,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",366,374,-0.0195095574910854,0.00214824340913085,3.928,1.473,2.455,-0.00868065704097729,63.9697471297388,181.179,179.706,183.634
"48","Mean6",399,0.542424153855147,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",396,405,-0.0340650026305022,-0.0144677617349622,4.419,1.473,2.946,-0.0242663821827322,59.1503176031535,195.909,194.436,198.855
"48","Mean6",423,0.515826854504004,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",421,428,-0.0354314023499152,-0.0173978488338107,3.437,0.982,2.455,-0.0264146255918629,56.5983614081931,207.693,206.711,210.148
"48","Mean6",440,0.534985678377273,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",439,446,-0.0195241713918279,0.00303238440404507,3.437,0.491,2.946,-0.00824589349389141,56.7017057191366,216.04,215.549,218.986
"48","Mean6",461,0.531982521774712,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",459,468,-0.0193195767814345,-0.0191734377740106,4.419,0.982,3.437,-0.0192465072777226,57.5364684374224,226.351,225.369,229.788
"48","Mean6",491,0.583006956216753,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",488,498,-0.0460922429414859,-0.0119176360554159,4.91,1.473,3.437,-0.0290049394984509,63.8808939029866,241.081,239.608,244.518
"48","Mean6",518,0.496207692757351,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",515,525,-0.0240764014730811,-0.0217747121061553,4.91,1.473,3.437,-0.0229255567896182,54.1863585789755,254.338,252.865,257.775
"48","Mean6",52,0.552639270474075,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",50,58,-0.010675454492313,0.00503448880575198,3.928,0.982,2.946,-0.0028204828432805,57.9780651609377,25.532,24.55,28.478
"48","Mean6",544,0.424139241246273,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",541,550,-0.0405754954112351,-0.0148842579061203,4.419,1.473,2.946,-0.0277298766586777,47.1654282882678,267.104,265.631,270.05
"48","Mean6",562,0.533970012275677,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",559,566,-0.039282165195534,0.00499795405389605,3.437,1.473,1.964,-0.017142105570819,57.524265419156,275.942,274.469,277.906
"48","Mean6",584,0.510711989244169,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",582,592,-0.0308207166656923,-0.0203790845852574,4.91,0.982,3.928,-0.0255999006254749,55.9794395754942,286.744,285.762,290.672
"48","Mean6",82,0.688731221137546,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",78,91,-0.00812532881276667,0.00151984567720815,6.383,1.964,4.419,-0.00330274156777926,72.2334785620149,40.262,38.298,44.681
"48","Mean7",100,0.208085808580858,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",95,105,-0.00713237990465706,0.018995232856619,4.91,2.455,2.455,0.00593142647598098,21.1005745569279,49.1,46.645,51.555
"48","Mean7",119,0.18444261092776,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",117,124,0.00760909424275759,0.0122937293729374,3.437,0.982,2.455,0.00995141180784748,18.213132548605,58.429,57.447,60.884
"48","Mean7",141,0.221259625962596,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",139,146,0.00324532453245324,0.016089108910891,3.437,0.982,2.455,0.00966721672167214,22.0857018303558,69.231,68.249,71.686
"48","Mean7",157,0.199935826916025,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",155,161,0.00675650898423171,0.00376787678767878,2.946,0.982,1.964,0.00526219288595524,20.3197451687617,77.087,76.105,79.051
"48","Mean7",175,0.215969930326366,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",171,178,0.000430876420975404,0.0201411807847452,3.437,1.964,1.473,0.0102860286028603,21.4689805795309,85.925,83.961,87.398
"48","Mean7",205,0.239851485148515,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",204,210,-0.0117711771177117,0.00438210487715446,2.946,0.491,2.455,-0.00369453612027862,25.4209724583623,100.655,100.164,103.11
"48","Mean7",23,0.21950861752842,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",21,28,0.0190777411074441,0.0325082508250826,3.437,0.982,2.455,0.0257929959662633,20.2197492483409,11.293,10.311,13.748
"48","Mean7",233,0.166767510084342,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",232,238,-0.0161349468280162,0.0074349101576825,2.946,0.491,2.455,-0.00435001833516684,17.8609938049222,114.403,113.912,116.858
"48","Mean7",254,0.178896222955629,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",253,258,-0.0188485515218188,0.00947928126145954,2.455,0.491,1.964,-0.00468463513017965,19.1618976691525,124.714,124.223,126.678
"48","Mean7",280,0.183516685001834,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",278,284,-0.0343967730106344,-0.00336450311697841,2.946,0.982,1.964,-0.0188806380638064,21.1259323740681,137.48,136.498,139.444
"48","Mean7",298,0.125760909424276,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",296,302,-0.0107352401906857,0.0116611661166117,2.946,0.982,1.964,0.000462962962963023,13.0784138024041,146.318,145.336,148.282
"48","Mean7",335,0.129748808214155,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",333,339,-0.0397506417308397,-0.00376787678767878,2.946,0.982,1.964,-0.0217592592592593,15.8141873572659,164.485,163.503,166.449
"48","Mean7",369,0.168848551521819,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",366,378,-0.0213146314631463,-0.0346993032636597,5.892,1.473,4.419,-0.028006967363403,20.5474870736435,181.179,179.706,185.598
"48","Mean7",399,0.103905390539054,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",396,406,-0.0315548221488815,-0.0211129446277961,4.91,1.473,3.437,-0.0263338833883388,13.5941822340482,195.909,194.436,199.346
"48","Mean7",422,0.149330766409974,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",421,428,-0.0412907957462413,-0.0148789878987899,3.437,0.491,2.946,-0.0280848918225156,18.5183832530474,207.202,206.711,210.148
"48","Mean7",440,0.156967363403007,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",437,445,-0.0326640997433077,-0.00549138247158053,3.928,1.473,2.455,-0.0190777411074441,18.3753268884262,216.04,214.567,218.495
"48","Mean7",461,0.151347634763476,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",459,466,-0.0221305463879721,-0.00246607994132739,3.437,0.982,2.455,-0.0122983131646498,17.0811213155159,226.351,225.369,228.806
"48","Mean7",491,0.168160982764943,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",488,497,-0.0424459112577924,-0.0094792812614594,4.419,1.473,2.946,-0.0259625962596259,20.2623312431613,241.081,239.608,244.027
"48","Mean7",517,0.162559589292263,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",516,521,-0.0365694902823616,-0.0117895122845618,2.455,0.491,1.964,-0.0241795012834617,19.4915492919751,253.847,253.356,255.811
"48","Mean7",52,0.198991565823249,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",50,57,-0.00148514851485141,0.0202328566189953,3.437,0.982,2.455,0.00937385405207195,19.7920155026175,25.532,24.55,27.987
"48","Mean7",544,0.16456729006234,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",542,549,-0.0508617528419509,-0.0284745141180784,3.437,0.982,2.455,-0.0396681334800147,21.3177905754497,267.104,266.122,269.559
"48","Mean7",562,0.120938760542721,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",560,566,-0.0266043270993766,-0.029042904290429,2.946,0.982,1.964,-0.0278236156949028,15.5275961786436,275.942,274.96,277.906
"48","Mean7",584,0.165988265493216,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",582,590,-0.0293912724605794,-0.0374495782911624,3.928,0.982,2.946,-0.0334204253758709,20.8139833783057,286.744,285.762,289.69
"48","Mean7",604,0.19489365603227,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",603,607,-0.0469196919691969,-2.75027502750285e-05,1.964,0.491,1.473,-0.023473597359736,22.7928500140014,296.564,296.073,298.037
"48","Mean7",82,0.228712871287129,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",79,89,-0.015034836817015,0.000220022002200228,4.91,1.473,3.437,-0.00740740740740741,24.6458844627561,40.262,38.789,43.699
"48","Mean8",100,0.43260434335289,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",96,104,-0.00513027278035759,0.0217445708088868,3.928,1.964,1.964,0.00830714901426461,44.2875118027012,49.1,47.136,51.064
"48","Mean8",119,0.290638990073131,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",116,124,-0.0157105914412034,-0.00690987959847621,3.928,1.473,2.455,-0.0113102355198398,31.5170122986783,58.429,56.956,60.884
"48","Mean8",141,0.456531713149626,"TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv",135,146,-0.00904401746239201,0.0206253649584294,5.401,2.946,2.455,0.00579067374801869,47.0476811273207,69.231,66.285,71.686
