"","Day","Experiment","Table","Cell.Trace","Peak.Intensity.df.F.","Start.Intensity.df.F.","Stop.Intensity.df.F.","Peak.Duration.s.","Duration.To.Peak.s.","Time.To.Decay.s.","Baseline.Intensity.df.F.","#Peaks","Frequency","Frequency [hz]","Differentiation","CVS","Video","#Cells_Video","#Cells_DayExp","#Cells_Day","Condition"
"279","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_1_140920.csv","Mean9",0.236534685040031,-0.0212994511488947,0.00250927340170188,3.437,0.982,2.455,-0.0089796740462244,27,0.044189852700491,0.09,"LV16","CS1","1",11,111,170,"Day 40"
"280","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean1",0.287750132345156,-0.0188777130757014,-0.00813128639491795,3.437,0.982,2.455,-0.0129010058231869,27,0.044189852700491,0.09,"LV16","CS1","2",12,111,170,"Day 40"
"281","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean10",0.113424786408935,-0.0165129686149672,0.0194994147440736,2.455,0.982,1.473,-0.00629833831074354,18,0.0294599018003273,0.06,"LV16","CS1","2",12,111,170,"Day 40"
"282","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean11",0.571656870103475,-0.0236677657932685,-0.00418286543148445,3.928,0.982,2.946,-0.0106932930788756,26,0.0425531914893617,0.0866666666666667,"LV16","CS1","2",12,111,170,"Day 40"
"283","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean12",0.105415829906602,-0.0168202054976464,0.000233761541976194,2.455,0.982,1.473,-0.0130587697767577,25,0.0409165302782324,0.0833333333333333,"LV16","CS1","2",12,111,170,"Day 40"
"284","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean13",0.606471128356264,-0.0240214445448217,-0.00184381618115306,4.419,0.982,3.437,-0.012453164107045,26,0.0425531914893617,0.0866666666666667,"LV16","CS1","2",12,111,170,"Day 40"
"285","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean2",0.092465319749036,-0.00447821331951875,0.0184884591032062,2.455,0.491,1.964,-0.00378748632936158,9,0.0147299509001637,0.03,"LV16","CS1","2",12,111,170,"Day 40"
"286","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean3",0.0865702407959741,-0.0173025323306886,-0.00219952324469987,2.455,0.982,1.473,-0.00975102778769421,12,0.0196399345335516,0.04,"LV16","CS1","2",12,111,170,"Day 40"
"287","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean5",0.157025500599007,-0.0166331507787095,-0.00378658223515317,3.437,0.982,2.455,-0.00983548690741057,27,0.044189852700491,0.09,"LV16","CS1","2",12,111,170,"Day 40"
"288","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean6",0.758006087006878,-0.0255641419958434,-0.00187243023427896,4.419,0.982,3.437,-0.0153172514525812,27,0.044189852700491,0.09,"LV16","CS1","2",12,111,170,"Day 40"
"289","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean7",0.162334364055998,-0.0319999287108243,0.003395146989369,3.437,0.982,2.455,-0.0134647430470776,27,0.044189852700491,0.09,"LV16","CS1","2",12,111,170,"Day 40"
"290","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean8",0.0881853535630169,-0.00987748991254503,-0.00450055686403384,2.455,0.491,1.473,-0.00520804805462747,15,0.0245499181669394,0.05,"LV16","CS1","2",12,111,170,"Day 40"
"291","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_2_140920.csv","Mean9",0.178733866011063,-0.0206987849274265,-0.0100420783887286,3.437,0.982,2.946,-0.0148834570469481,27,0.044189852700491,0.09,"LV16","CS1","2",12,111,170,"Day 40"
"292","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_3_140920.csv","Mean2",0.269112894121779,-0.0174812163682051,0.0128025554937681,3.928,0.982,2.455,-0.00233096821939111,23,0.0376432078559738,0.0766666666666667,"LV16","CS1","3",4,111,170,"Day 40"
"293","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_3_140920.csv","Mean3",0.633132244717476,-0.0146868386974512,-0.000322162913363546,4.419,0.982,3.437,-0.00468399608350969,23,0.0376432078559738,0.0766666666666667,"LV16","CS1","3",4,111,170,"Day 40"
"294","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_3_140920.csv","Mean4",0.330849664416642,-0.0207111102576167,0.00685569435509423,3.437,0.982,2.455,-0.00576588859976774,23,0.0376432078559738,0.0766666666666667,"LV16","CS1","3",4,111,170,"Day 40"
"295","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_3_140920.csv","Mean5",0.268525252525252,-0.0373010101010101,0.0129212121212122,4.91,0.982,3.437,-0.00823434343434348,23,0.0376432078559738,0.0766666666666667,"LV16","CS1","3",4,111,170,"Day 40"
"296","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean1",0.155863153593369,-0.0164928558428938,0.0167332264256551,3.928,0.982,2.455,-0.000887654223482825,21,0.0343698854337152,0.07,"LV16","CS1","4",12,111,170,"Day 40"
"297","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean10",0.114517487436256,0.0106433192347916,0.0316846986089644,2.2095,0.982,1.2275,0.0237276605984321,12,0.0196399345335516,0.04,"LV16","CS1","4",12,111,170,"Day 40"
"298","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean11",0.162329079971622,0.000335280226241279,0.0277262169700386,2.455,0.982,1.473,0.0103888278797656,16,0.0261865793780687,0.0533333333333333,"LV16","CS1","4",12,111,170,"Day 40"
"299","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean13",0.301913626408846,-0.0117848939693393,0.00514128518775713,3.437,0.982,2.455,0.00177608033758884,21,0.0343698854337152,0.07,"LV16","CS1","4",12,111,170,"Day 40"
"300","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean2",0.366704474607336,-0.0163976293670049,0.00471722915367812,3.928,0.982,2.946,-0.00344402797286832,21,0.0343698854337152,0.07,"LV16","CS1","4",12,111,170,"Day 40"
"301","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean3",0.167512609078537,0.00165719317908901,0.0120806981026339,2.946,0.982,1.964,0.00502361700424309,19,0.0310965630114566,0.0633333333333333,"LV16","CS1","4",12,111,170,"Day 40"
"302","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean4",0.10046107014125,0.00447696559805384,0.0187612242558557,2.455,0.982,1.473,0.00987416096697362,11,0.0180032733224223,0.0366666666666667,"LV16","CS1","4",12,111,170,"Day 40"
"303","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean5",0.395668757416511,-0.0174860145787422,-0.010476351924055,3.928,0.982,2.455,-0.00711137480928976,21,0.0343698854337152,0.07,"LV16","CS1","4",12,111,170,"Day 40"
"304","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean6",0.290130032772487,-0.0099130675210825,-0.00029275671104089,3.437,0.982,2.946,-0.00299262415730784,21,0.0343698854337152,0.07,"LV16","CS1","4",12,111,170,"Day 40"
"305","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean7",0.488239752494316,-0.0192960003975995,0.00624355453946793,4.419,0.982,2.946,-0.00889939490327153,21,0.0343698854337152,0.07,"LV16","CS1","4",12,111,170,"Day 40"
"306","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean8",0.0962439599661862,0.0305471774908942,0.0448971498345839,0.982,0.491,0.491,0.037722163662739,1,0.0016366612111293,0.00333333333333333,"LV16","CS1","4",12,111,170,"Day 40"
"307","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_4_140920.csv","Mean9",0.221642036725437,-0.00306807374350724,0.00047095617821345,3.437,0.982,2.946,-0.00251710073889827,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","4",12,111,170,"Day 40"
"308","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean1",0.348047637073057,-0.0135107591066592,-0.000169855089343692,3.437,0.982,2.455,-0.00684030709800147,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"309","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean10",0.0787847366238075,-0.0111571961841559,-0.00555785980920781,2.455,0.982,1.964,-0.00835752799668185,3,0.00490998363338789,0.01,"LV16","CS1","5",11,111,170,"Day 40"
"310","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean11",0.203110345781891,-0.0185767439000015,0.0121730908196368,2.946,0.982,1.964,-0.00124152457680538,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"311","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean2",0.435611975140684,-0.0282720610970255,0.00347844907550556,4.419,0.982,3.437,-0.0127089001917012,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"312","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean3",0.15664973064059,-0.0205104637407341,0.00624250006382918,3.1915,0.982,1.964,-0.00479570386635012,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"313","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean4",0.224193963079138,-0.0215920193346017,0.00185632745410605,3.437,0.982,2.455,-0.00863886460636606,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"314","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean5",0.49692903748977,-0.0284833649940307,0.00966339547840194,5.1555,1.2275,3.928,-0.00676888191435837,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"315","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean6",0.117947549615228,-0.0139935196435805,-0.00581206966383156,2.946,0.982,1.964,-0.0119481571486432,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"316","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean7",0.170862458611447,-0.0211278709202712,-0.00243863982761346,2.7005,0.982,1.964,-0.00843800914489939,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"317","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean8",0.173520711439583,-0.0170674579845655,-0.00239355001259759,3.928,0.982,2.455,-0.0105843434767597,20,0.0327332242225859,0.0666666666666667,"LV16","CS1","5",11,111,170,"Day 40"
"318","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS1_5_140920.csv","Mean9",0.113639249691604,-0.010358464552645,0.00054876278934763,3.1915,0.982,1.964,-0.00855117553152893,16,0.0261865793780687,0.0533333333333333,"LV16","CS1","5",11,111,170,"Day 40"
"319","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean10",0.109209817364324,-0.0183053713096632,0.00735280456310499,2.946,0.982,1.964,-0.0059639930884566,20,0.0327332242225859,0.0666666666666667,"LV16","CS2","1",9,111,170,"Day 40"
"320","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean2",0.454105542749851,-0.0219282846631761,0.00392312506678479,3.928,0.982,2.946,-0.01117212902044,28,0.0458265139116203,0.0933333333333333,"LV16","CS2","1",9,111,170,"Day 40"
"321","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean3",0.202387628113747,-0.018194347793775,0.00546573611777342,2.946,0.982,1.964,-0.00788444258274612,27,0.044189852700491,0.09,"LV16","CS2","1",9,111,170,"Day 40"
"322","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean4",0.619171313668914,-0.0252096757314357,-0.000497092197521197,3.928,0.982,2.946,-0.0141390961144582,28,0.0458265139116203,0.0933333333333333,"LV16","CS2","1",9,111,170,"Day 40"
"323","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean5",1.32248431862689,-0.0325597330254158,-0.00288884095302141,5.401,0.982,4.419,-0.0194351744936069,27,0.044189852700491,0.09,"LV16","CS2","1",9,111,170,"Day 40"
"324","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean6",0.396338145156671,-0.0220685111989459,-0.00547774531706489,3.928,0.982,3.437,-0.0130964656011916,27,0.044189852700491,0.09,"LV16","CS2","1",9,111,170,"Day 40"
"325","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean7",0.347359173397671,-0.0292973530543026,0.000388999615371161,4.419,0.982,3.437,-0.0181081506346376,28,0.0458265139116203,0.0933333333333333,"LV16","CS2","1",9,111,170,"Day 40"
"326","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean8",0.433505293206518,-0.0185838272379319,0.00137610568491662,3.437,0.982,2.455,-0.0107928288892587,28,0.0458265139116203,0.0933333333333333,"LV16","CS2","1",9,111,170,"Day 40"
"327","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_1_140920.csv","Mean9",0.124239911553345,-0.0133527763481444,-0.0038218867349078,2.946,0.982,1.964,-0.00800118183031202,28,0.0458265139116203,0.0933333333333333,"LV16","CS2","1",9,111,170,"Day 40"
"328","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean1",0.236323851203501,-0.0228637154238905,-0.00538629860292887,2.946,0.982,1.964,-0.0133348295273898,27,0.044189852700491,0.09,"LV16","CS2","2",14,111,170,"Day 40"
"329","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean10",0.285092665847459,-0.0542191997576043,-0.0257292911609742,4.419,0.982,3.928,-0.0346129244028481,27,0.044189852700491,0.09,"LV16","CS2","2",14,111,170,"Day 40"
"330","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean11",0.316256448047163,-0.0158683370179318,-0.0189142716777206,3.437,0.982,2.455,-0.0178236305576026,27,0.044189852700491,0.09,"LV16","CS2","2",14,111,170,"Day 40"
"331","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean12",0.165009161098603,-0.0207059059460544,0.000993591788738701,2.946,0.982,1.964,-0.00793733990866252,26,0.0425531914893617,0.0866666666666667,"LV16","CS2","2",14,111,170,"Day 40"
"332","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean15",0.492005620470345,-0.0250184883892916,-0.006788936547848,4.419,0.982,3.437,-0.0178191095991717,27,0.044189852700491,0.09,"LV16","CS2","2",14,111,170,"Day 40"
"333","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean16",0.327086984228135,-0.0252509160426956,-0.00738808347936917,3.437,0.982,2.455,-0.0222289708459455,27,0.044189852700491,0.09,"LV16","CS2","2",14,111,170,"Day 40"
"334","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean17",0.0892399220432865,0.01660919857658,0.0235053693869984,1.964,0.982,0.982,0.0200572839817892,3,0.00490998363338789,0.01,"LV16","CS2","2",14,111,170,"Day 40"
"335","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean2",0.102301279423051,-0.0162740088939351,0.00958778818557423,2.455,0.982,1.473,0.00123001230012305,19,0.0310965630114566,0.0633333333333333,"LV16","CS2","2",14,111,170,"Day 40"
"336","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean4",0.108888936729026,-0.0175023142666466,-0.00409033174743273,2.455,0.982,1.473,-0.0120288045467267,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","2",14,111,170,"Day 40"
"337","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean5",0.107900466003347,-0.0171827488799726,0.00336458014717785,2.455,0.982,1.964,-0.0112992317242124,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","2",14,111,170,"Day 40"
"338","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean6",0.160733149700362,-0.0169120042650239,-0.00470436078942433,2.946,0.982,1.964,-0.0106057913495049,28,0.0458265139116203,0.0933333333333333,"LV16","CS2","2",14,111,170,"Day 40"
"339","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean7",0.513282142227092,-0.0244287425372095,-0.0014763094121688,3.928,0.982,2.946,-0.015816937632891,27,0.044189852700491,0.09,"LV16","CS2","2",14,111,170,"Day 40"
"340","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean8",0.220027634096223,-0.0182544462552256,-0.00604053000779425,2.946,0.982,1.964,-0.013887904768653,27,0.044189852700491,0.09,"LV16","CS2","2",14,111,170,"Day 40"
"341","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_2_140920.csv","Mean9",0.146722237337885,-0.0116418082729394,0.00409771863431365,3.928,0.982,2.946,-0.00751317123846752,19,0.0310965630114566,0.0633333333333333,"LV16","CS2","2",14,111,170,"Day 40"
"342","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean1",0.134533898305084,-0.0223152264517921,0.00242254792998052,3.1915,0.982,1.964,-0.0132219887468742,24,0.0392798690671031,0.08,"LV16","CS2","3",11,111,170,"Day 40"
"343","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean10",0.194143533025267,-0.0191864028593663,0.00508928632917149,2.946,0.982,1.964,-0.0059294662103066,25,0.0409165302782324,0.0833333333333333,"LV16","CS2","3",11,111,170,"Day 40"
"344","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean11",0.730960636345095,-0.0216126181249575,0.00299476510979672,4.419,0.982,3.437,-0.00956387245903874,24,0.0392798690671031,0.08,"LV16","CS2","3",11,111,170,"Day 40"
"345","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean2",0.281560156285085,-0.0249322614930916,0.00177392554003679,2.946,0.982,2.455,-0.0109354650379485,25,0.0409165302782324,0.0833333333333333,"LV16","CS2","3",11,111,170,"Day 40"
"346","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean3",0.134149288939161,-0.0241402979591442,0.00511422411709539,2.946,0.982,1.964,-0.0133559557991821,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","3",11,111,170,"Day 40"
"347","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean4",0.597003886025571,-0.0382761778414362,0.0028646230790002,5.401,0.982,4.419,-0.01644223205795,24,0.0392798690671031,0.08,"LV16","CS2","3",11,111,170,"Day 40"
"348","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean5",0.0842654930166429,0.0190369657940955,0.0370651083047586,1.7185,0.7365,0.982,0.0280510370494271,2,0.00327332242225859,0.00666666666666667,"LV16","CS2","3",11,111,170,"Day 40"
"349","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean6",0.534514380078331,-0.0211134330975624,0.00169886596130241,3.928,0.982,2.946,-0.0103740427895013,24,0.0392798690671031,0.08,"LV16","CS2","3",11,111,170,"Day 40"
"350","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean7",0.168848551521819,-0.0213146314631463,-2.75027502750285e-05,3.437,0.982,2.455,-0.0122983131646498,25,0.0409165302782324,0.0833333333333333,"LV16","CS2","3",11,111,170,"Day 40"
"351","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean8",0.43821775157801,-0.0148485943886772,-0.00492520090092595,3.928,0.982,2.455,-0.0104482384673136,24,0.0392798690671031,0.08,"LV16","CS2","3",11,111,170,"Day 40"
"352","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_3_140920.csv","Mean9",0.0933616795110284,-0.000138187616263675,-0.00967313313845333,2.946,0.982,1.964,-0.0049056603773585,3,0.00490998363338789,0.01,"LV16","CS2","3",11,111,170,"Day 40"
"353","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean1",0.0985996547093803,0.0090692073235714,-0.00118294008568327,2.946,0.982,1.964,0.00394313361894406,5,0.00818330605564648,0.0166666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"354","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean10",0.253401376736392,-0.0146623377859871,-0.000933057859108253,2.946,0.982,1.964,-0.00868791118812549,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"355","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean11",0.358469264608557,-0.0177716354576245,0.000343883417033242,3.437,0.982,2.946,-0.00903829433825161,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"356","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean12",0.244860388854393,-0.021914292921453,0.00781250000000001,4.419,0.982,3.437,-0.00568777165476564,24,0.0392798690671031,0.08,"LV16","CS2","4",15,111,170,"Day 40"
"357","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean13",0.234910335625903,-0.02072049176422,0.00105627650618678,3.437,0.982,2.2095,-0.0101200025414172,20,0.0327332242225859,0.0666666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"358","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean14",0.0825180819716046,-0.00669702652022507,0.0113474417358693,1.964,0.982,1.473,0.001786766675596,8,0.0130932896890344,0.0266666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"359","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean15",0.298047718609914,-0.0216652469820948,0.0018154754222486,3.928,0.982,2.946,-0.0096882716846063,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"360","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean17",0.39512467435802,-0.0174544101228136,-0.00218645329363602,2.946,0.982,1.964,-0.0114393375511723,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"361","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean18",0.132156433112561,-0.0216622678153478,0.00223262453729057,2.946,0.982,1.964,-0.00534086947861165,21,0.0343698854337152,0.07,"LV16","CS2","4",15,111,170,"Day 40"
"362","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean3",0.207884917436072,-0.0169324612942633,-0.00349037238949233,2.946,0.982,1.964,-0.0124843141002734,24,0.0392798690671031,0.08,"LV16","CS2","4",15,111,170,"Day 40"
"363","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean4",0.432676365434123,-0.0173275534627976,0.0107980682852716,3.437,0.982,2.455,-0.00261963186485232,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"364","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean5",0.105132796180245,-0.0146026061872078,0.00700288471103154,2.946,0.982,1.964,-0.00760469511588583,18,0.0294599018003273,0.06,"LV16","CS2","4",15,111,170,"Day 40"
"365","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean7",0.1002316391879,-0.0152064313939229,0.0105146023527275,2.7005,0.982,1.7185,-0.00193486851069622,20,0.0327332242225859,0.0666666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"366","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean8",0.276206826315943,-0.023959030465272,0.0104635260569733,4.419,0.982,3.437,-0.0029563243809469,23,0.0376432078559738,0.0766666666666667,"LV16","CS2","4",15,111,170,"Day 40"
"367","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_4_140920.csv","Mean9",0.099124473681698,-0.00647335707534107,0.0144838977629683,2.946,0.982,1.964,-0.000983415602890998,7,0.0114566284779051,0.0233333333333333,"LV16","CS2","4",15,111,170,"Day 40"
"368","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_5_140920.csv","Mean1",0.610295859545682,-0.0228475165170698,0.0059323260772289,4.419,0.982,3.437,-0.0090564212576663,22,0.0360065466448445,0.0733333333333333,"LV16","CS2","5",12,111,170,"Day 40"
"369","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_5_140920.csv","Mean10",0.481187868880047,-0.0235001382361074,0.00378646728612467,4.6645,0.982,3.437,-0.00823857148008804,22,0.0360065466448445,0.0733333333333333,"LV16","CS2","5",12,111,170,"Day 40"
"370","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_5_140920.csv","Mean11",0.494442340764582,-0.0198955522948518,-0.00381817894952748,3.928,0.982,2.946,-0.00938767138416877,22,0.0360065466448445,0.0733333333333333,"LV16","CS2","5",12,111,170,"Day 40"
"371","Day 40","Cell Line 1","TIFF_LV16_CA imaging_LV16_DAY40_CS2_5_140920.csv","Mean12",0.163669934930932,-0.0153835520404435,-0.00830395845058603,3.437,0.982,2.455,-0.0142727371466375,22,0.0360065466448445,0.0733333333333333,"LV16","CS2","5",12,111,170,"Day 40"
